"","tempFish","statArea","year","month","week","jDay","gear","fishNum","date","regName","aggProb","Region"
"24614","126_2015_troll_221_10608","126","2015",8,32,"221","troll","10608",2015-08-10,"Snake",0.02,"Region 3"
"24615","126_2015_troll_221_10611","126","2015",8,32,"221","troll","10611",2015-08-10,"Fraser River",1,"Region 1"
"24616","126_2015_troll_221_10611","126","2015",8,32,"221","troll","10611",2015-08-10,"Columbia",0,"Region 2"
"24617","126_2015_troll_221_10615","126","2015",8,32,"221","troll","10615",2015-08-10,"Columbia",0.8,"Region 1"
"24618","126_2015_troll_221_10615","126","2015",8,32,"221","troll","10615",2015-08-10,"Fraser River",0.15,"Region 2"
"24619","126_2015_troll_221_10618","126","2015",8,32,"221","troll","10618",2015-08-10,"Fraser River",0.99,"Region 1"
"24620","126_2015_troll_221_10618","126","2015",8,32,"221","troll","10618",2015-08-10,"Puget Sound",0,"Region 2"
"24621","126_2015_troll_221_10619","126","2015",8,32,"221","troll","10619",2015-08-10,"Columbia",0.99,"Region 1"
"24622","126_2015_troll_221_10621","126","2015",8,32,"221","troll","10621",2015-08-10,"Oregon/California",0.89,"Region 1"
"24623","126_2015_troll_221_10621","126","2015",8,32,"221","troll","10621",2015-08-10,"Columbia",0.11,"Region 2"
"24624","126_2015_troll_221_10624","126","2015",8,32,"221","troll","10624",2015-08-10,"Fraser River",1,"Region 1"
"24625","126_2015_troll_221_10624","126","2015",8,32,"221","troll","10624",2015-08-10,"Columbia",0,"Region 2"
"24626","126_2015_troll_221_10624","126","2015",8,32,"221","troll","10624",2015-08-10,NA,NA,"Region 3"
"24627","126_2015_troll_221_10625","126","2015",8,32,"221","troll","10625",2015-08-10,"Columbia",0.99,"Region 1"
"24628","126_2015_troll_221_10626","126","2015",8,32,"221","troll","10626",2015-08-10,"WCVI",1,"Region 1"
"24629","126_2015_troll_221_10627","126","2015",8,32,"221","troll","10627",2015-08-10,"Fraser River",1,"Region 1"
"24630","126_2015_troll_221_10627","126","2015",8,32,"221","troll","10627",2015-08-10,NA,NA,"Region 2"
"24631","126_2015_troll_221_10629","126","2015",8,32,"221","troll","10629",2015-08-10,"Fraser River",1,"Region 1"
"24632","126_2015_troll_221_10629","126","2015",8,32,"221","troll","10629",2015-08-10,"Columbia",0,"Region 2"
"24633","126_2015_troll_221_10630","126","2015",8,32,"221","troll","10630",2015-08-10,"Columbia",1,"Region 1"
"24634","126_2015_troll_221_10637","126","2015",8,32,"221","troll","10637",2015-08-10,"Fraser River",1.01,"Region 1"
"24635","126_2015_troll_221_10637","126","2015",8,32,"221","troll","10637",2015-08-10,"Columbia",0,"Region 2"
"24636","126_2015_troll_221_10640","126","2015",8,32,"221","troll","10640",2015-08-10,"Puget Sound",0.99,"Region 1"
"24637","126_2015_troll_221_10642","126","2015",8,32,"221","troll","10642",2015-08-10,"Coastal Washington",0.65,"Region 1"
"24638","126_2015_troll_221_10642","126","2015",8,32,"221","troll","10642",2015-08-10,"Oregon/California",0.29,"Region 2"
"24639","126_2015_troll_221_10642","126","2015",8,32,"221","troll","10642",2015-08-10,"Columbia",0.05,"Region 3"
"24640","126_2015_troll_221_10644","126","2015",8,32,"221","troll","10644",2015-08-10,"Fraser River",0.68,"Region 1"
"24641","126_2015_troll_221_10644","126","2015",8,32,"221","troll","10644",2015-08-10,"Puget Sound",0.27,"Region 2"
"24642","126_2015_troll_221_10644","126","2015",8,32,"221","troll","10644",2015-08-10,"Oregon/California",0.04,"Region 3"
"24643","126_2015_troll_221_10648","126","2015",8,32,"221","troll","10648",2015-08-10,"Fraser River",1,"Region 1"
"24644","126_2015_troll_221_10648","126","2015",8,32,"221","troll","10648",2015-08-10,NA,NA,"Region 2"
"24645","126_2015_troll_221_10649","126","2015",8,32,"221","troll","10649",2015-08-10,"Oregon/California",0.73,"Region 1"
"24646","126_2015_troll_221_10649","126","2015",8,32,"221","troll","10649",2015-08-10,"Columbia",0.24,"Region 2"
"24647","126_2015_troll_221_10651","126","2015",8,32,"221","troll","10651",2015-08-10,"Oregon/California",0.95,"Region 1"
"24648","126_2015_troll_221_10651","126","2015",8,32,"221","troll","10651",2015-08-10,"Coastal Washington",0.03,"Region 2"
"24649","126_2015_troll_221_10653","126","2015",8,32,"221","troll","10653",2015-08-10,"Columbia",0.88,"Region 1"
"24650","126_2015_troll_221_10653","126","2015",8,32,"221","troll","10653",2015-08-10,"Snake",0.11,"Region 2"
"24651","126_2015_troll_221_10654","126","2015",8,32,"221","troll","10654",2015-08-10,"Fraser River",1,"Region 1"
"24652","126_2015_troll_221_10654","126","2015",8,32,"221","troll","10654",2015-08-10,NA,NA,"Region 2"
"24653","126_2015_troll_221_10656","126","2015",8,32,"221","troll","10656",2015-08-10,"Fraser River",0.99,"Region 1"
"24654","126_2015_troll_221_10656","126","2015",8,32,"221","troll","10656",2015-08-10,"Puget Sound",0,"Region 2"
"24655","126_2015_troll_221_10658","126","2015",8,32,"221","troll","10658",2015-08-10,"Columbia",0.97,"Region 1"
"24656","126_2015_troll_221_10658","126","2015",8,32,"221","troll","10658",2015-08-10,"Snake",0.03,"Region 2"
"24657","126_2015_troll_221_10659","126","2015",8,32,"221","troll","10659",2015-08-10,"Oregon/California",0.99,"Region 1"
"24658","126_2015_troll_221_10659","126","2015",8,32,"221","troll","10659",2015-08-10,"Columbia",0.01,"Region 2"
"24659","126_2015_troll_221_10663","126","2015",8,32,"221","troll","10663",2015-08-10,"Columbia",1,"Region 1"
"24660","126_2015_troll_221_10665","126","2015",8,32,"221","troll","10665",2015-08-10,"Columbia",0.55,"Region 1"
"24661","126_2015_troll_221_10665","126","2015",8,32,"221","troll","10665",2015-08-10,"Fraser River",0.29,"Region 2"
"24662","126_2015_troll_221_10666","126","2015",8,32,"221","troll","10666",2015-08-10,"Columbia",1,"Region 1"
"24663","126_2015_troll_221_10669","126","2015",8,32,"221","troll","10669",2015-08-10,"Oregon/California",1,"Region 1"
"24664","126_2015_troll_221_10669","126","2015",8,32,"221","troll","10669",2015-08-10,"Coastal Washington",0,"Region 2"
"24665","126_2015_troll_221_10670","126","2015",8,32,"221","troll","10670",2015-08-10,"Columbia",0.95,"Region 1"
"24666","126_2015_troll_221_10675","126","2015",8,32,"221","troll","10675",2015-08-10,"Fraser River",0.99,"Region 1"
"24667","126_2015_troll_221_10675","126","2015",8,32,"221","troll","10675",2015-08-10,NA,NA,"Region 2"
"24668","126_2015_troll_221_10676","126","2015",8,32,"221","troll","10676",2015-08-10,"Fraser River",1,"Region 1"
"24669","126_2015_troll_221_10676","126","2015",8,32,"221","troll","10676",2015-08-10,"Columbia",0,"Region 2"
"24670","126_2015_troll_221_10678","126","2015",8,32,"221","troll","10678",2015-08-10,"Fraser River",0.99,"Region 1"
"24671","126_2015_troll_221_10678","126","2015",8,32,"221","troll","10678",2015-08-10,NA,NA,"Region 2"
"24672","126_2015_troll_221_10679","126","2015",8,32,"221","troll","10679",2015-08-10,"Fraser River",0.48,"Region 1"
"24673","126_2015_troll_221_10679","126","2015",8,32,"221","troll","10679",2015-08-10,"Columbia",0.35,"Region 2"
"24674","126_2015_troll_221_10679","126","2015",8,32,"221","troll","10679",2015-08-10,"Oregon/California",0.07,"Region 3"
"24675","126_2015_troll_221_10680","126","2015",8,32,"221","troll","10680",2015-08-10,"Oregon/California",0.75,"Region 1"
"24676","126_2015_troll_221_10680","126","2015",8,32,"221","troll","10680",2015-08-10,"Coastal Washington",0.24,"Region 2"
"24677","126_2015_troll_221_10683","126","2015",8,32,"221","troll","10683",2015-08-10,"Oregon/California",1,"Region 1"
"24678","126_2015_troll_221_10684","126","2015",8,32,"221","troll","10684",2015-08-10,"Puget Sound",0.53,"Region 1"
"24679","126_2015_troll_221_10684","126","2015",8,32,"221","troll","10684",2015-08-10,"Fraser River",0.4,"Region 2"
"24680","126_2015_troll_221_10685","126","2015",8,32,"221","troll","10685",2015-08-10,"Puget Sound",0.53,"Region 1"
"24681","126_2015_troll_221_10685","126","2015",8,32,"221","troll","10685",2015-08-10,"Oregon/California",0.4,"Region 2"
"24682","126_2015_troll_221_10685","126","2015",8,32,"221","troll","10685",2015-08-10,"Columbia",0.03,"Region 3"
"24683","126_2015_troll_221_10687","126","2015",8,32,"221","troll","10687",2015-08-10,"Snake",0.95,"Region 1"
"24684","126_2015_troll_221_10687","126","2015",8,32,"221","troll","10687",2015-08-10,"Columbia",0.03,"Region 2"
"24685","126_2015_troll_221_10687","126","2015",8,32,"221","troll","10687",2015-08-10,"Oregon/California",0.01,"Region 3"
"24686","126_2015_troll_221_10690","126","2015",8,32,"221","troll","10690",2015-08-10,"Columbia",0.78,"Region 1"
"24687","126_2015_troll_221_10690","126","2015",8,32,"221","troll","10690",2015-08-10,"Oregon/California",0.1,"Region 2"
"24688","126_2015_troll_221_10690","126","2015",8,32,"221","troll","10690",2015-08-10,"Puget Sound",0.04,"Region 3"
"24689","126_2015_troll_221_10693","126","2015",8,32,"221","troll","10693",2015-08-10,"Oregon/California",0.98,"Region 1"
"24690","126_2015_troll_221_10694","126","2015",8,32,"221","troll","10694",2015-08-10,"Fraser River",0.99,"Region 1"
"24691","126_2015_troll_221_10694","126","2015",8,32,"221","troll","10694",2015-08-10,NA,NA,"Region 2"
"24692","126_2015_troll_221_10695","126","2015",8,32,"221","troll","10695",2015-08-10,"Fraser River",0.99,"Region 1"
"24693","126_2015_troll_221_10695","126","2015",8,32,"221","troll","10695",2015-08-10,"Columbia",0,"Region 2"
"24694","126_2015_troll_221_10697","126","2015",8,32,"221","troll","10697",2015-08-10,"WCVI",0.74,"Region 1"
"24695","126_2015_troll_221_10697","126","2015",8,32,"221","troll","10697",2015-08-10,"Fraser River",0.22,"Region 2"
"24696","126_2015_troll_221_10700","126","2015",8,32,"221","troll","10700",2015-08-10,"Fraser River",1,"Region 1"
"24697","126_2015_troll_221_10700","126","2015",8,32,"221","troll","10700",2015-08-10,NA,NA,"Region 2"
"24698","126_2015_troll_221_40002","126","2015",8,32,"221","troll","40002",2015-08-10,"Columbia",0.86,"Region 1"
"24699","126_2015_troll_221_40003","126","2015",8,32,"221","troll","40003",2015-08-10,"Coastal Washington",0.98,"Region 1"
"24700","126_2015_troll_221_40003","126","2015",8,32,"221","troll","40003",2015-08-10,"Oregon/California",0.02,"Region 2"
"24701","126_2015_troll_221_40003","126","2015",8,32,"221","troll","40003",2015-08-10,"Columbia",0,"Region 3"
"24702","126_2015_troll_221_40006","126","2015",8,32,"221","troll","40006",2015-08-10,"Columbia",0.97,"Region 1"
"24703","126_2015_troll_221_40007","126","2015",8,32,"221","troll","40007",2015-08-10,"Columbia",0.99,"Region 1"
"24704","126_2015_troll_221_40007","126","2015",8,32,"221","troll","40007",2015-08-10,"Snake",0,"Region 2"
"24705","126_2015_troll_221_40011","126","2015",8,32,"221","troll","40011",2015-08-10,"Columbia",0.93,"Region 1"
"24706","126_2015_troll_221_40011","126","2015",8,32,"221","troll","40011",2015-08-10,"Snake",0.06,"Region 2"
"24707","126_2015_troll_221_40013","126","2015",8,32,"221","troll","40013",2015-08-10,"Columbia",0.99,"Region 1"
"24708","126_2015_troll_221_40015","126","2015",8,32,"221","troll","40015",2015-08-10,"Coastal Washington",1,"Region 1"
"24709","126_2015_troll_221_40015","126","2015",8,32,"221","troll","40015",2015-08-10,"Alaska South SE",0,"Region 2"
"24710","126_2015_troll_221_40015","126","2015",8,32,"221","troll","40015",2015-08-10,"Fraser River",0,"Region 3"
"24711","126_2015_troll_221_40017","126","2015",8,32,"221","troll","40017",2015-08-10,"Columbia",1,"Region 1"
"24712","126_2015_troll_221_40018","126","2015",8,32,"221","troll","40018",2015-08-10,"Columbia",0.99,"Region 1"
"24713","126_2015_troll_221_40019","126","2015",8,32,"221","troll","40019",2015-08-10,"Fraser River",0.78,"Region 1"
"24714","126_2015_troll_221_40019","126","2015",8,32,"221","troll","40019",2015-08-10,"Columbia",0.2,"Region 2"
"24715","126_2015_troll_221_40020","126","2015",8,32,"221","troll","40020",2015-08-10,"Columbia",1.01,"Region 1"
"24716","126_2015_troll_221_40020","126","2015",8,32,"221","troll","40020",2015-08-10,"Snake",0,"Region 2"
"24717","126_2015_troll_221_40021","126","2015",8,32,"221","troll","40021",2015-08-10,"Columbia",0.98,"Region 1"
"24718","126_2015_troll_221_40021","126","2015",8,32,"221","troll","40021",2015-08-10,"Snake",0,"Region 2"
"24719","126_2015_troll_221_40024","126","2015",8,32,"221","troll","40024",2015-08-10,"Fraser River",1,"Region 1"
"24720","126_2015_troll_221_40024","126","2015",8,32,"221","troll","40024",2015-08-10,NA,NA,"Region 2"
"24721","126_2015_troll_221_40028","126","2015",8,32,"221","troll","40028",2015-08-10,"Coastal Washington",0.99,"Region 1"
"24722","126_2015_troll_221_40028","126","2015",8,32,"221","troll","40028",2015-08-10,"Columbia",0,"Region 2"
"24723","126_2015_troll_221_40028","126","2015",8,32,"221","troll","40028",2015-08-10,"Oregon/California",0,"Region 3"
"24724","126_2015_troll_221_40028","126","2015",8,32,"221","troll","40028",2015-08-10,"Puget Sound",0,"Region 4"
"24725","126_2015_troll_221_40030","126","2015",8,32,"221","troll","40030",2015-08-10,"Fraser River",0.99,"Region 1"
"24726","126_2015_troll_221_40030","126","2015",8,32,"221","troll","40030",2015-08-10,"Snake",0,"Region 2"
"24727","126_2015_troll_221_40034","126","2015",8,32,"221","troll","40034",2015-08-10,"Columbia",0.97,"Region 1"
"24728","126_2015_troll_221_40035","126","2015",8,32,"221","troll","40035",2015-08-10,"Fraser River",0.96,"Region 1"
"24729","126_2015_troll_221_40035","126","2015",8,32,"221","troll","40035",2015-08-10,"Oregon/California",0.02,"Region 2"
"24730","126_2015_troll_221_40035","126","2015",8,32,"221","troll","40035",2015-08-10,"Columbia",0,"Region 3"
"24731","126_2015_troll_221_40035","126","2015",8,32,"221","troll","40035",2015-08-10,"Puget Sound",0,"Region 4"
"24732","126_2015_troll_221_40038","126","2015",8,32,"221","troll","40038",2015-08-10,"Fraser River",0.5,"Region 1"
"24733","126_2015_troll_221_40038","126","2015",8,32,"221","troll","40038",2015-08-10,"Columbia",0.45,"Region 2"
"24734","126_2015_troll_221_40040","126","2015",8,32,"221","troll","40040",2015-08-10,"Columbia",0.86,"Region 1"
"24735","126_2015_troll_221_40040","126","2015",8,32,"221","troll","40040",2015-08-10,"Oregon/California",0.09,"Region 2"
"24736","126_2015_troll_221_40041","126","2015",8,32,"221","troll","40041",2015-08-10,"Columbia",1,"Region 1"
"24737","126_2015_troll_221_40041","126","2015",8,32,"221","troll","40041",2015-08-10,NA,NA,"Region 2"
"24738","126_2015_troll_221_40043","126","2015",8,32,"221","troll","40043",2015-08-10,"Columbia",0.59,"Region 1"
"24739","126_2015_troll_221_40043","126","2015",8,32,"221","troll","40043",2015-08-10,"Oregon/California",0.39,"Region 2"
"24740","126_2015_troll_221_40045","126","2015",8,32,"221","troll","40045",2015-08-10,"Columbia",0.98,"Region 1"
"24741","126_2015_troll_221_40048","126","2015",8,32,"221","troll","40048",2015-08-10,"Oregon/California",1,"Region 1"
"24742","126_2015_troll_221_40048","126","2015",8,32,"221","troll","40048",2015-08-10,NA,NA,"Region 2"
"24743","126_2015_troll_221_40050","126","2015",8,32,"221","troll","40050",2015-08-10,"Oregon/California",0.98,"Region 1"
"24744","126_2015_troll_221_40050","126","2015",8,32,"221","troll","40050",2015-08-10,"Coastal Washington",0.02,"Region 2"
"24745","126_2015_troll_221_40052","126","2015",8,32,"221","troll","40052",2015-08-10,"Oregon/California",1,"Region 1"
"24746","126_2015_troll_221_40054","126","2015",8,32,"221","troll","40054",2015-08-10,"Oregon/California",0.55,"Region 1"
"24747","126_2015_troll_221_40054","126","2015",8,32,"221","troll","40054",2015-08-10,"Columbia",0.27,"Region 2"
"24748","126_2015_troll_221_40055","126","2015",8,32,"221","troll","40055",2015-08-10,"Oregon/California",0.76,"Region 1"
"24749","126_2015_troll_221_40055","126","2015",8,32,"221","troll","40055",2015-08-10,"Coastal Washington",0.23,"Region 2"
"24750","126_2015_troll_221_40056","126","2015",8,32,"221","troll","40056",2015-08-10,"Snake",0.82,"Region 1"
"24751","126_2015_troll_221_40056","126","2015",8,32,"221","troll","40056",2015-08-10,"Columbia",0.17,"Region 2"
"24752","126_2015_troll_221_40058","126","2015",8,32,"221","troll","40058",2015-08-10,"Fraser River",0.44,"Region 1"
"24753","126_2015_troll_221_40058","126","2015",8,32,"221","troll","40058",2015-08-10,"SOG",0.2,"Region 2"
"24754","126_2015_troll_221_40058","126","2015",8,32,"221","troll","40058",2015-08-10,"Columbia",0.11,"Region 3"
"24755","126_2015_troll_221_40058","126","2015",8,32,"221","troll","40058",2015-08-10,"Puget Sound",0.05,"Region 4"
"24756","126_2015_troll_221_40059","126","2015",8,32,"221","troll","40059",2015-08-10,"Columbia",0.99,"Region 1"
"24757","126_2015_troll_221_40060","126","2015",8,32,"221","troll","40060",2015-08-10,"Oregon/California",1,"Region 1"
"24758","126_2015_troll_221_40060","126","2015",8,32,"221","troll","40060",2015-08-10,NA,NA,"Region 2"
"24759","126_2015_troll_221_40061","126","2015",8,32,"221","troll","40061",2015-08-10,"Fraser River",1,"Region 1"
"24760","126_2015_troll_221_40061","126","2015",8,32,"221","troll","40061",2015-08-10,NA,NA,"Region 2"
"24761","126_2015_troll_221_40063","126","2015",8,32,"221","troll","40063",2015-08-10,"Fraser River",1.01,"Region 1"
"24762","126_2015_troll_221_40064","126","2015",8,32,"221","troll","40064",2015-08-10,"Fraser River",1,"Region 1"
"24763","126_2015_troll_221_40064","126","2015",8,32,"221","troll","40064",2015-08-10,"Columbia",0,"Region 2"
"24764","126_2015_troll_221_40064","126","2015",8,32,"221","troll","40064",2015-08-10,"Puget Sound",0,"Region 3"
"24765","126_2015_troll_221_40065","126","2015",8,32,"221","troll","40065",2015-08-10,"Columbia",1,"Region 1"
"24766","126_2015_troll_221_40067","126","2015",8,32,"221","troll","40067",2015-08-10,"Oregon/California",1,"Region 1"
"24767","126_2015_troll_221_40067","126","2015",8,32,"221","troll","40067",2015-08-10,"Coastal Washington",0,"Region 2"
"24768","126_2015_troll_221_40071","126","2015",8,32,"221","troll","40071",2015-08-10,"Columbia",1,"Region 1"
"24769","126_2015_troll_221_40072","126","2015",8,32,"221","troll","40072",2015-08-10,"Fraser River",0.96,"Region 1"
"24770","126_2015_troll_221_40072","126","2015",8,32,"221","troll","40072",2015-08-10,"Columbia",0.03,"Region 2"
"24771","126_2015_troll_221_40074","126","2015",8,32,"221","troll","40074",2015-08-10,"Coastal Washington",0.98,"Region 1"
"24772","126_2015_troll_221_40074","126","2015",8,32,"221","troll","40074",2015-08-10,"Oregon/California",0,"Region 2"
"24773","126_2015_troll_221_40078","126","2015",8,32,"221","troll","40078",2015-08-10,"Oregon/California",1,"Region 1"
"24774","126_2015_troll_221_40078","126","2015",8,32,"221","troll","40078",2015-08-10,NA,NA,"Region 2"
"24775","126_2015_troll_221_40080","126","2015",8,32,"221","troll","40080",2015-08-10,"Fraser River",0.99,"Region 1"
"24776","126_2015_troll_221_40080","126","2015",8,32,"221","troll","40080",2015-08-10,NA,NA,"Region 2"
"24777","126_2015_troll_221_40081","126","2015",8,32,"221","troll","40081",2015-08-10,"Oregon/California",0.98,"Region 1"
"24778","126_2015_troll_221_40082","126","2015",8,32,"221","troll","40082",2015-08-10,"Oregon/California",1,"Region 1"
"24779","126_2015_troll_221_40091","126","2015",8,32,"221","troll","40091",2015-08-10,"Columbia",0.88,"Region 1"
"24780","126_2015_troll_221_40092","126","2015",8,32,"221","troll","40092",2015-08-10,"Fraser River",1,"Region 1"
"24781","126_2015_troll_221_40092","126","2015",8,32,"221","troll","40092",2015-08-10,NA,NA,"Region 2"
"24782","126_2015_troll_221_40094","126","2015",8,32,"221","troll","40094",2015-08-10,"Columbia",0.87,"Region 1"
"24783","126_2015_troll_221_40094","126","2015",8,32,"221","troll","40094",2015-08-10,"Puget Sound",0.06,"Region 2"
"24784","126_2015_troll_221_40094","126","2015",8,32,"221","troll","40094",2015-08-10,"North/Central BC",0.04,"Region 3"
"24785","126_2015_troll_221_40096","126","2015",8,32,"221","troll","40096",2015-08-10,"Fraser River",1.01,"Region 1"
"24786","126_2015_troll_221_40096","126","2015",8,32,"221","troll","40096",2015-08-10,NA,NA,"Region 2"
"24787","126_2015_troll_221_40101","126","2015",8,32,"221","troll","40101",2015-08-10,"Fraser River",1,"Region 1"
"24788","126_2015_troll_221_40101","126","2015",8,32,"221","troll","40101",2015-08-10,NA,NA,"Region 2"
"24789","126_2015_troll_221_40103","126","2015",8,32,"221","troll","40103",2015-08-10,"Columbia",0.99,"Region 1"
"24790","126_2015_troll_221_40103","126","2015",8,32,"221","troll","40103",2015-08-10,"Snake",0.01,"Region 2"
"24791","126_2015_troll_221_40104","126","2015",8,32,"221","troll","40104",2015-08-10,"Columbia",0.94,"Region 1"
"24792","126_2015_troll_221_40108","126","2015",8,32,"221","troll","40108",2015-08-10,"Columbia",1,"Region 1"
"24793","126_2015_troll_221_40108","126","2015",8,32,"221","troll","40108",2015-08-10,"Snake",0.01,"Region 2"
"24794","126_2015_troll_221_40110","126","2015",8,32,"221","troll","40110",2015-08-10,"Coastal Washington",0.98,"Region 1"
"24795","126_2015_troll_221_40110","126","2015",8,32,"221","troll","40110",2015-08-10,"Oregon/California",0.01,"Region 2"
"24796","126_2015_troll_221_40111","126","2015",8,32,"221","troll","40111",2015-08-10,"Fraser River",0.99,"Region 1"
"24797","126_2015_troll_221_40111","126","2015",8,32,"221","troll","40111",2015-08-10,"Puget Sound",0,"Region 2"
"24798","126_2015_troll_221_40112","126","2015",8,32,"221","troll","40112",2015-08-10,"WCVI",1,"Region 1"
"24799","126_2015_troll_221_40124","126","2015",8,32,"221","troll","40124",2015-08-10,"Fraser River",0.53,"Region 1"
"24800","126_2015_troll_221_40124","126","2015",8,32,"221","troll","40124",2015-08-10,"Columbia",0.43,"Region 2"
"24801","126_2015_troll_221_40124","126","2015",8,32,"221","troll","40124",2015-08-10,"Puget Sound",0.02,"Region 3"
"24802","126_2015_troll_221_40127","126","2015",8,32,"221","troll","40127",2015-08-10,"Columbia",0.99,"Region 1"
"24803","126_2015_troll_221_40131","126","2015",8,32,"221","troll","40131",2015-08-10,"Coastal Washington",0.95,"Region 1"
"24804","126_2015_troll_221_40131","126","2015",8,32,"221","troll","40131",2015-08-10,"Puget Sound",0.05,"Region 2"
"24805","126_2015_troll_221_40135","126","2015",8,32,"221","troll","40135",2015-08-10,"Columbia",1,"Region 1"
"24806","126_2015_troll_221_40136","126","2015",8,32,"221","troll","40136",2015-08-10,"Oregon/California",0.99,"Region 1"
"24807","126_2015_troll_221_40140","126","2015",8,32,"221","troll","40140",2015-08-10,"SOG",0.97,"Region 1"
"24808","126_2015_troll_221_40140","126","2015",8,32,"221","troll","40140",2015-08-10,"Puget Sound",0.01,"Region 2"
"24809","126_2015_troll_221_40140","126","2015",8,32,"221","troll","40140",2015-08-10,"Coastal Washington",0,"Region 3"
"24810","126_2015_troll_221_40142","126","2015",8,32,"221","troll","40142",2015-08-10,"Coastal Washington",1,"Region 1"
"24811","126_2015_troll_221_40142","126","2015",8,32,"221","troll","40142",2015-08-10,NA,NA,"Region 2"
"24812","126_2015_troll_221_40144","126","2015",8,32,"221","troll","40144",2015-08-10,"Columbia",0.87,"Region 1"
"24813","126_2015_troll_221_40144","126","2015",8,32,"221","troll","40144",2015-08-10,"Snake",0.12,"Region 2"
"24814","126_2015_troll_221_40146","126","2015",8,32,"221","troll","40146",2015-08-10,"Oregon/California",0.93,"Region 1"
"24815","126_2015_troll_221_40146","126","2015",8,32,"221","troll","40146",2015-08-10,"Coastal Washington",0.04,"Region 2"
"24816","126_2015_troll_221_40148","126","2015",8,32,"221","troll","40148",2015-08-10,"Columbia",0.98,"Region 1"
"24817","126_2015_troll_221_40148","126","2015",8,32,"221","troll","40148",2015-08-10,"Snake",0.01,"Region 2"
"24818","126_2015_troll_221_40149","126","2015",8,32,"221","troll","40149",2015-08-10,"Columbia",1,"Region 1"
"24819","126_2015_troll_221_40151","126","2015",8,32,"221","troll","40151",2015-08-10,"Fraser River",1,"Region 1"
"24820","126_2015_troll_221_40153","126","2015",8,32,"221","troll","40153",2015-08-10,"Oregon/California",0.9,"Region 1"
"24821","126_2015_troll_221_40153","126","2015",8,32,"221","troll","40153",2015-08-10,"Columbia",0.06,"Region 2"
"24822","126_2015_troll_221_40154","126","2015",8,32,"221","troll","40154",2015-08-10,"Fraser River",1,"Region 1"
"24823","126_2015_troll_221_40154","126","2015",8,32,"221","troll","40154",2015-08-10,NA,NA,"Region 2"
"24824","126_2015_troll_221_40155","126","2015",8,32,"221","troll","40155",2015-08-10,"Columbia",0.7,"Region 1"
"24825","126_2015_troll_221_40155","126","2015",8,32,"221","troll","40155",2015-08-10,"Snake",0.19,"Region 2"
"24826","126_2015_troll_221_40155","126","2015",8,32,"221","troll","40155",2015-08-10,"Oregon/California",0.05,"Region 3"
"24827","126_2015_troll_221_40158","126","2015",8,32,"221","troll","40158",2015-08-10,"Fraser River",0.9,"Region 1"
"24828","126_2015_troll_221_40158","126","2015",8,32,"221","troll","40158",2015-08-10,"Columbia",0.08,"Region 2"
"24829","126_2015_troll_221_40161","126","2015",8,32,"221","troll","40161",2015-08-10,"Columbia",0.98,"Region 1"
"24830","126_2015_troll_221_40161","126","2015",8,32,"221","troll","40161",2015-08-10,"Oregon/California",0.01,"Region 2"
"24831","126_2015_troll_221_40164","126","2015",8,32,"221","troll","40164",2015-08-10,"Coastal Washington",0.98,"Region 1"
"24832","126_2015_troll_221_40164","126","2015",8,32,"221","troll","40164",2015-08-10,"Oregon/California",0.01,"Region 2"
"24833","126_2015_troll_221_40172","126","2015",8,32,"221","troll","40172",2015-08-10,"Columbia",0.99,"Region 1"
"24834","126_2015_troll_221_40172","126","2015",8,32,"221","troll","40172",2015-08-10,NA,NA,"Region 2"
"24835","126_2015_troll_221_40174","126","2015",8,32,"221","troll","40174",2015-08-10,"Columbia",0.99,"Region 1"
"24836","126_2015_troll_221_40176","126","2015",8,32,"221","troll","40176",2015-08-10,"Columbia",1,"Region 1"
"24837","126_2015_troll_221_40176","126","2015",8,32,"221","troll","40176",2015-08-10,"Snake",0,"Region 2"
"24838","126_2015_troll_221_40179","126","2015",8,32,"221","troll","40179",2015-08-10,"Columbia",0.85,"Region 1"
"24839","126_2015_troll_221_40179","126","2015",8,32,"221","troll","40179",2015-08-10,"Oregon/California",0.03,"Region 2"
"24840","126_2015_troll_221_40184","126","2015",8,32,"221","troll","40184",2015-08-10,"Oregon/California",0.99,"Region 1"
"24841","126_2015_troll_221_40184","126","2015",8,32,"221","troll","40184",2015-08-10,"Coastal Washington",0,"Region 2"
"24842","126_2015_troll_221_40189","126","2015",8,32,"221","troll","40189",2015-08-10,"Coastal Washington",1,"Region 1"
"24843","126_2015_troll_221_40189","126","2015",8,32,"221","troll","40189",2015-08-10,NA,NA,"Region 2"
"24844","126_2015_troll_221_40190","126","2015",8,32,"221","troll","40190",2015-08-10,"Fraser River",1,"Region 1"
"24845","126_2015_troll_221_40190","126","2015",8,32,"221","troll","40190",2015-08-10,"North/Central BC",0,"Region 2"
"24846","126_2015_troll_221_40192","126","2015",8,32,"221","troll","40192",2015-08-10,"Oregon/California",0.99,"Region 1"
"24847","126_2015_troll_221_40192","126","2015",8,32,"221","troll","40192",2015-08-10,"Columbia",0,"Region 2"
"24848","126_2015_troll_221_40193","126","2015",8,32,"221","troll","40193",2015-08-10,"Fraser River",0.95,"Region 1"
"24849","126_2015_troll_221_40193","126","2015",8,32,"221","troll","40193",2015-08-10,"Columbia",0.04,"Region 2"
"24850","126_2015_troll_221_40195","126","2015",8,32,"221","troll","40195",2015-08-10,"Columbia",0.67,"Region 1"
