"","ESTIMATE_TYPE","LICENCE_AREA","OPNG_CAT","OPNG_DESC","TARGETS_CHINOOK","STAT_WEEK","FISHING_DATE","FISHING.MONTH","FISHING.YEAR","MGMT_AREA","AREA_NAME","CATCH_REGION","HRS_OPEN","VESSELS_OP","CHINOOK_KEPT","CHINOOK_RELD","COMMENTS"
"11125","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/3",2015-05-23,5,2015,124,"management area 124","SWVI",24,8,105,8,NA
"11126","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/3",2015-05-23,5,2015,125,"management area 125","NWVI",24,0,0,0,NA
"11127","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/3",2015-05-23,5,2015,126,"management area 126","NWVI",24,4,117,2,NA
"11128","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/3",2015-05-23,5,2015,127,"management area 127","NWVI",24,38,516,34,NA
"11129","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-24,5,2015,23,"management area 23","SWVI",24,3,34,7,NA
"11130","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-24,5,2015,24,"management area 24","SWVI",24,0,0,0,NA
"11131","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-24,5,2015,25,"management area 25","NWVI",24,0,0,0,NA
"11132","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-24,5,2015,26,"management area 26","NWVI",24,0,0,0,NA
"11133","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-24,5,2015,27,"management area 27","NWVI",24,0,0,0,NA
"11134","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-24,5,2015,123,"management area 123","SWVI",24,6,58,1,NA
"11135","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-24,5,2015,124,"management area 124","SWVI",24,7,102,1,NA
"11136","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-24,5,2015,125,"management area 125","NWVI",24,0,0,0,NA
"11137","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-24,5,2015,126,"management area 126","NWVI",24,5,112,4,NA
"11138","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-24,5,2015,127,"management area 127","NWVI",24,35,753,51,NA
"11139","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-25,5,2015,23,"management area 23","SWVI",24,3,24,3,NA
"11140","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-25,5,2015,24,"management area 24","SWVI",24,1,3,0,NA
"11141","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-25,5,2015,25,"management area 25","NWVI",24,0,0,0,NA
"11142","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-25,5,2015,26,"management area 26","NWVI",24,0,0,0,NA
"11143","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-25,5,2015,27,"management area 27","NWVI",24,0,0,0,NA
"11144","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-25,5,2015,123,"management area 123","SWVI",24,4,32,0,NA
"11145","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-25,5,2015,124,"management area 124","SWVI",24,9,155,5,NA
"11146","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-25,5,2015,125,"management area 125","NWVI",24,0,0,0,NA
"11147","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-25,5,2015,126,"management area 126","NWVI",24,5,155,6,NA
"11148","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-25,5,2015,127,"management area 127","NWVI",24,25,666,33,NA
"11149","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-26,5,2015,23,"management area 23","SWVI",24,4,46,5,NA
"11150","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-26,5,2015,24,"management area 24","SWVI",24,1,24,0,NA
"11151","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-26,5,2015,25,"management area 25","NWVI",24,0,0,0,NA
"11152","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-26,5,2015,26,"management area 26","NWVI",24,0,0,0,NA
"11153","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-26,5,2015,27,"management area 27","NWVI",24,0,0,0,NA
"11154","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-26,5,2015,123,"management area 123","SWVI",24,3,28,4,NA
"11155","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-26,5,2015,124,"management area 124","SWVI",24,12,209,11,NA
"11156","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-26,5,2015,125,"management area 125","NWVI",24,0,0,0,NA
"11157","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-26,5,2015,126,"management area 126","NWVI",24,4,108,7,NA
"11158","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 21 - 26","YES"," 05/4",2015-05-26,5,2015,127,"management area 127","NWVI",24,23,479,19,NA
"11159","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-27,5,2015,23,"management area 23","SWVI",24,1,24,0,NA
"11160","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-27,5,2015,24,"management area 24","SWVI",24,0,0,0,NA
"11161","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-27,5,2015,25,"management area 25","NWVI",24,0,0,0,NA
"11162","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-27,5,2015,26,"management area 26","NWVI",24,0,0,0,NA
"11163","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-27,5,2015,27,"management area 27","NWVI",24,1,16,2,NA
"11164","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-27,5,2015,123,"management area 123","SWVI",24,4,44,0,NA
"11165","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-27,5,2015,124,"management area 124","SWVI",24,11,131,7,NA
"11166","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-27,5,2015,125,"management area 125","NWVI",24,0,0,0,NA
"11167","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-27,5,2015,126,"management area 126","NWVI",24,2,77,3,NA
"11168","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-27,5,2015,127,"management area 127","NWVI",24,28,444,7,NA
"11169","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-28,5,2015,23,"management area 23","SWVI",24,1,8,3,NA
"11170","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-28,5,2015,24,"management area 24","SWVI",24,0,0,0,NA
"11171","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-28,5,2015,25,"management area 25","NWVI",24,0,0,0,NA
"11172","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-28,5,2015,26,"management area 26","NWVI",24,0,0,0,NA
"11173","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-28,5,2015,27,"management area 27","NWVI",24,0,0,0,NA
"11174","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-28,5,2015,123,"management area 123","SWVI",24,4,20,1,NA
"11175","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-28,5,2015,124,"management area 124","SWVI",24,8,88,2,NA
"11176","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-28,5,2015,125,"management area 125","NWVI",24,0,0,0,NA
"11177","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-28,5,2015,126,"management area 126","NWVI",24,5,215,6,NA
"11178","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-28,5,2015,127,"management area 127","NWVI",24,32,602,25,NA
"11179","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-29,5,2015,23,"management area 23","SWVI",24,1,2,3,NA
"11180","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-29,5,2015,24,"management area 24","SWVI",24,0,0,0,NA
"11181","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-29,5,2015,25,"management area 25","NWVI",24,0,0,0,NA
"11182","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-29,5,2015,26,"management area 26","NWVI",24,0,0,0,NA
"11183","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-29,5,2015,27,"management area 27","NWVI",24,0,0,0,NA
"11184","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-29,5,2015,123,"management area 123","SWVI",24,2,15,10,NA
"11185","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-29,5,2015,124,"management area 124","SWVI",24,12,170,7,NA
"11186","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-29,5,2015,125,"management area 125","NWVI",24,0,0,0,NA
"11187","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-29,5,2015,126,"management area 126","NWVI",24,8,271,7,NA
"11188","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-29,5,2015,127,"management area 127","NWVI",24,30,867,25,NA
"11189","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-30,5,2015,23,"management area 23","SWVI",24,1,1,2,NA
"11190","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-30,5,2015,24,"management area 24","SWVI",24,1,20,0,NA
"11191","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-30,5,2015,25,"management area 25","NWVI",24,0,0,0,NA
"11192","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-30,5,2015,26,"management area 26","NWVI",24,1,31,7,NA
"11193","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-30,5,2015,27,"management area 27","NWVI",24,1,20,4,NA
"11194","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-30,5,2015,123,"management area 123","SWVI",24,1,4,0,NA
"11195","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-30,5,2015,124,"management area 124","SWVI",24,13,202,13,NA
"11196","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-30,5,2015,125,"management area 125","NWVI",24,0,0,0,NA
"11197","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-30,5,2015,126,"management area 126","NWVI",24,7,306,7,NA
"11198","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 05/4",2015-05-30,5,2015,127,"management area 127","NWVI",24,28,1168,19,NA
"11199","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 06/1",2015-05-31,5,2015,23,"management area 23","SWVI",24,0,0,0,NA
"11200","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 06/1",2015-05-31,5,2015,24,"management area 24","SWVI",24,1,25,0,NA
"11201","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 06/1",2015-05-31,5,2015,25,"management area 25","NWVI",24,0,0,0,NA
"11202","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 06/1",2015-05-31,5,2015,26,"management area 26","NWVI",24,0,0,0,NA
"11203","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 06/1",2015-05-31,5,2015,27,"management area 27","NWVI",24,2,59,8,NA
"11204","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 06/1",2015-05-31,5,2015,123,"management area 123","SWVI",24,1,2,0,NA
"11205","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 06/1",2015-05-31,5,2015,124,"management area 124","SWVI",24,12,127,13,NA
"11206","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 06/1",2015-05-31,5,2015,125,"management area 125","NWVI",24,0,0,0,NA
"11207","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 06/1",2015-05-31,5,2015,126,"management area 126","NWVI",24,6,316,7,NA
"11208","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  May 27 to May 31","YES"," 06/1",2015-05-31,5,2015,127,"management area 127","NWVI",24,27,781,18,NA
"11209","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Aug 8 to 9","YES"," 08/1",2015-08-08,8,2015,123,"management area 123","SWVI",24,13,686,29,NA
"11210","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Aug 8 to 9","YES"," 08/1",2015-08-08,8,2015,124,"management area 124","SWVI",24,0,0,0,NA
"11211","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Aug 8 to 9","YES"," 08/1",2015-08-08,8,2015,125,"management area 125","NWVI",24,8,1526,27,NA
"11212","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Aug 8 to 9","YES"," 08/1",2015-08-08,8,2015,126,"management area 126","NWVI",24,22,5121,27,NA
"11213","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Aug 8 to 9","YES"," 08/1",2015-08-08,8,2015,127,"management area 127","NWVI",24,5,394,4,NA
"11214","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Aug 8 to 9","YES"," 08/2",2015-08-09,8,2015,123,"management area 123","SWVI",24,15,715,28,NA
"11215","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Aug 8 to 9","YES"," 08/2",2015-08-09,8,2015,124,"management area 124","SWVI",24,0,0,0,NA
"11216","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Aug 8 to 9","YES"," 08/2",2015-08-09,8,2015,125,"management area 125","NWVI",24,8,1161,10,NA
"11217","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Aug 8 to 9","YES"," 08/2",2015-08-09,8,2015,126,"management area 126","NWVI",24,22,4174,28,NA
"11218","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Aug 8 to 9","YES"," 08/2",2015-08-09,8,2015,127,"management area 127","NWVI",24,5,176,3,NA
"11219","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 15 to 16","YES"," 09/3",2015-09-15,9,2015,123,"management area 123","SWVI",24,5,64,3,NA
"11220","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 15 to 16","YES"," 09/3",2015-09-15,9,2015,124,"management area 124","SWVI",24,1,0,0,NA
"11221","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 15 to 16","YES"," 09/3",2015-09-15,9,2015,125,"management area 125","NWVI",24,1,2,0,NA
"11222","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 15 to 16","YES"," 09/3",2015-09-15,9,2015,127,"management area 127","NWVI",24,12,122,5,NA
"11223","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 15 to 16","YES"," 09/3",2015-09-16,9,2015,123,"management area 123","SWVI",24,1,12,0,NA
"11224","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 15 to 16","YES"," 09/3",2015-09-16,9,2015,124,"management area 124","SWVI",24,0,0,0,NA
"11225","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 15 to 16","YES"," 09/3",2015-09-16,9,2015,125,"management area 125","NWVI",24,1,0,0,NA
"11226","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 15 to 16","YES"," 09/3",2015-09-16,9,2015,127,"management area 127","NWVI",24,9,53,4,NA
"11227","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/3",2015-09-17,9,2015,123,"management area 123","SWVI",24,21,715,53,NA
"11228","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/3",2015-09-17,9,2015,124,"management area 124","SWVI",24,0,0,0,NA
"11229","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/3",2015-09-17,9,2015,125,"management area 125","NWVI",24,0,0,0,NA
"11230","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/3",2015-09-17,9,2015,126,"management area 126","NWVI",24,1,0,0,NA
"11231","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/3",2015-09-17,9,2015,127,"management area 127","NWVI",24,9,63,3,NA
"11232","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/3",2015-09-18,9,2015,123,"management area 123","SWVI",24,10,185,11,NA
"11233","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/3",2015-09-18,9,2015,124,"management area 124","SWVI",24,0,0,0,NA
"11234","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/3",2015-09-18,9,2015,125,"management area 125","NWVI",24,0,0,0,NA
"11235","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/3",2015-09-18,9,2015,126,"management area 126","NWVI",24,0,0,0,NA
"11236","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/3",2015-09-18,9,2015,127,"management area 127","NWVI",24,5,23,0,NA
"11237","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/3",2015-09-19,9,2015,123,"management area 123","SWVI",24,7,113,3,NA
"11238","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/3",2015-09-19,9,2015,124,"management area 124","SWVI",24,0,0,0,NA
"11239","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/3",2015-09-19,9,2015,125,"management area 125","NWVI",24,0,0,0,NA
"11240","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/3",2015-09-19,9,2015,126,"management area 126","NWVI",24,1,0,0,NA
"11241","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/3",2015-09-19,9,2015,127,"management area 127","NWVI",24,2,18,0,NA
"11242","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/4",2015-09-20,9,2015,123,"management area 123","SWVI",24,0,0,0,NA
"11243","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/4",2015-09-20,9,2015,124,"management area 124","SWVI",24,0,0,0,NA
"11244","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/4",2015-09-20,9,2015,125,"management area 125","NWVI",24,0,0,0,NA
"11245","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/4",2015-09-20,9,2015,126,"management area 126","NWVI",24,0,0,0,NA
"11246","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/4",2015-09-20,9,2015,127,"management area 127","NWVI",24,0,0,0,NA
"11247","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/4",2015-09-21,9,2015,123,"management area 123","SWVI",24,7,244,20,NA
"11248","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/4",2015-09-21,9,2015,124,"management area 124","SWVI",24,0,0,0,NA
"11249","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/4",2015-09-21,9,2015,125,"management area 125","NWVI",24,0,0,0,NA
"11250","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/4",2015-09-21,9,2015,126,"management area 126","NWVI",24,0,0,0,NA
"11251","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/4",2015-09-21,9,2015,127,"management area 127","NWVI",24,1,8,0,NA
"11252","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/4",2015-09-22,9,2015,123,"management area 123","SWVI",24,14,630,33,NA
"11253","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/4",2015-09-22,9,2015,124,"management area 124","SWVI",24,0,0,0,NA
"11254","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/4",2015-09-22,9,2015,125,"management area 125","NWVI",24,0,0,0,NA
"11255","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/4",2015-09-22,9,2015,126,"management area 126","NWVI",24,0,0,0,NA
"11256","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN /  Sept 17 - 30","YES"," 09/4",2015-09-22,9,2015,127,"management area 127","NWVI",24,2,47,2,NA
