record_code,format_version,submission_date,reporting_agency,sampling_agency,recovery_id,species,run_year,recovery_date,recovery_date_type,period_type,period,fishery,gear,adclip_selective_fishery,estimation_level,recovery_location_code,sampling_site,recorded_mark,sex,weight,weight_code,weight_type,length,length_code,length_type,detection_method,tag_status,tag_code,tag_type,sequential_number,sequential_column_number,sequential_row_number,catch_sample_id,sample_type,sampled_maturity,sampled_run,sampled_length_range,sampled_sex,sampled_mark,estimated_number
"R","4.1","20200124","CDFO","CDFO","C1105633","1","2014","20140809","C","7","32","10","31","N",,"2MS01M403       000","6","9009",,,,,,,,"E","1","210959","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1105611","1","2014","20140726","C","7","30","10","33","N","3","2MS01M121       000","27","5000",,,,,"627","0","1","V","1","635773","12",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1172504","1","2014","20140524","C","7","21","10","33","N","3","2MS01M052       000","27","5000",,,,,"635","0","1","V","1","635774","12",,,,"00011121","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1098639","1","2014","20140809","C","7","32","10","31","N",,"2MS01P126       000","1","9009",,,,,,,,"E","1","182467","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1108146","1","2014","20140308","C","7","10","10","33","N","3","2MS02M23B       000","18","5000",,,,,"625","0","1","V","1","635774","12",,,,"00021110","1",,,,,,"1.31"
"R","4.1","20200124","CDFO","CDFO","C1172221","1","2014","20140517","C","7","20","10","33","N","3","2MS01M403       000","27","5000",,,,,"720","0","1","V","1","635686","12",,,,"00011120","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1095100","1","2014","20140802","C","7","31","10","31","N","3","2MS01P126       000","1","9009",,,,,,,,"E","1","636417","12",,,,"00011131","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105752","1","2014","20140809","C","7","32","10","31","N","3","2MS01M121       000","6","9009",,,,,,,,"E","1","090489","12",,,,"00011132","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1072592","1","2014","20140920","C","7","38","10","33","N","3","2MS02P123       000","8","5000",,,,,"606","0","1","V","1","636417","12",,,,"00021138","1",,,,,,"3.7"
"R","4.1","20200124","CDFO","CDFO","C1104973","1","2014","20140517","C","7","20","10","33","N","3","2MS01M052       000","6","5000",,,,,"695","0","1","V","1","635997","12",,,,"00011120","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1172208","1","2014","20140510","C","7","19","10","33","N","3","2MS01M403       000","27","5000",,,,,"718","0","1","V","1","635686","12",,,,"00011119","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1104415","1","2014","20140503","C","7","18","10","33","N","3","2MS01M403       000","27","5000",,,,,"838","0","1","V","1","093939","13",,,,"00011118","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1108183","1","2014","20140510","C","7","19","10","33","N","3","2MS01P126       000","18","5000",,,,,"724","0","1","V","1","210978","12",,,,"00011119","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1104113","1","2014","20140426","C","7","17","10","33","N","3","2MS01M403       000","27","5000",,,,,"700","0","1","V","1","635774","12",,,,"00011117","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1107402","1","2014","20140510","C","7","19","10","31","N","3","2MS01P127       000","6","9009",,,,,,,,"E","1","220206","12",,,,"00011119","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1101524","1","2014","20140913","C","7","37","10","33","N","3","2MS01M403       000","18","5000",,,,,"700","0","1","V","1","181394","12",,,,"00011137","1",,,,,,"9.16"
"R","4.1","20200124","CDFO","CDFO","C1108174","1","2014","20140510","C","7","19","10","33","N","3","2MS01M403       000","18","5000",,,,,"755","0","1","V","1","093939","13",,,,"00011119","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1098504","1","2014","20140802","C","7","31","10","31","N",,"2MS01P126       000","1","9009",,,,,,,,"E","1","181386","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1107448","1","2014","20140524","C","7","21","10","31","N","3","2MS01M403       000","6","9009",,,,,,,,"E","1","210979","12",,,,"00011121","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1164410","1","2014","20140809","C","7","32","10","33","N","3","2MS01P126       000","1","5000",,,,,"806","0","1","V","1","210910","12",,,,"00011132","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105833","1","2014","20140510","C","7","19","10","33","N","3","2MS01P127       000","6","5000",,,,,"728","0","1","V","1","635699","12",,,,"00011119","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1104427","1","2014","20140503","C","7","18","10","33","N","3","2MS01M403       000","27","5000",,,,,"675","0","1","V","1","090527","13",,,,"00011118","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1107437","1","2014","20140503","C","7","18","10","31","N","3","2MS01P127       000","6","9009",,,,,,,,"E","1","635577","12",,,,"00011118","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1107525","1","2014","20140510","C","7","19","10","31","N","3","2MS01P127       000","6","9009",,,,,,,,"E","1","093939","13",,,,"00011119","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1077543","1","2014","20140920","C","7","38","10","33","N","3","2MS02P123       000","8","5000",,,,,"500","0","1","V","1","636283","12",,,,"00021138","1",,,,,,"3.7"
"R","4.1","20200124","CDFO","CDFO","C1105364","1","2014","20140426","C","7","17","10","33","N","3","2MS01P127       000","6","5000",,,,,"780","0","1","V","1","610437","12",,,,"00011117","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1103513","1","2014","20140726","C","7","30","10","33","N","3","2MS01P126       000","27","5000",,,,,"635","0","1","V","1","182068","12",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1172338","1","2014","20140531","C","7","22","10","33","N","3","2MS01M403       000","27","5000",,,,,"769","0","1","V","1","055232","12",,,,"00011122","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1107507","1","2014","20140503","C","7","18","10","31","N","3","2MS01M403       000","6","9009",,,,,,,,"E","1","635371","12",,,,"00011118","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105890","1","2014","20140517","C","7","20","10","33","N","3","2MS01P127       000","6","5000",,,,,"613","0","1","V","1","220321","13",,,,"00011120","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105409","1","2014","20140503","C","7","18","10","33","N","3","2MS01P127       000","6","5000",,,,,"768","0","1","V","1","635364","12",,,,"00011118","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1108137","1","2014","20140308","C","7","10","10","33","N","3","2MS02M23B       000","18","5000",,,,,"660","0","1","V","1","635682","12",,,,"00021110","1",,,,,,"1.31"
"R","4.1","20200124","CDFO","CDFO","C1098054","1","2014","20140809","C","7","32","10","31","N",,"2MS01M403       000","1","9009",,,,,,,,"E","1","211011","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1172512","1","2014","20140524","C","7","21","10","33","N","3","2MS01M403       000","27","5000",,,,,"798","0","1","V","1","054596","12",,,,"00011121","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105394","1","2014","20140503","C","7","18","10","33","N","3","2MS01P127       000","6","5000",,,,,"829","0","1","V","1","635368","13",,,,"00011118","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1164458","1","2014","20140920","C","7","38","10","31","N","3","2MS02P123       000","1","9009",,,,,,,,"E","1","210976","12",,,,"00021138","1",,,,,,"3.7"
"R","4.1","20200124","CDFO","CDFO","C1098055","1","2014","20140809","C","7","32","10","31","N",,"2MS01M403       000","1","9009",,,,,,,,"E","1","635773","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1107568","1","2014","20140426","C","7","17","10","31","N","3","2MS01M403       000","6","9009",,,,,,,,"E","1","635774","12",,,,"00011117","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1108605","1","2014","20140524","C","7","21","10","33","N","3","2MS01P127       000","6","5000",,,,,"622","0","1","V","1","636080","13",,,,"00011121","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105723","1","2014","20140802","C","7","31","10","31","N","3","2MS01P126       000","6","9009",,,,,,,,"E","1","055399","12",,,,"00011131","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1104149","1","2014","20140426","C","7","17","10","33","N","3","2MS01M403       000","27","5000",,,,,"820","0","1","V","1","181383","12",,,,"00011117","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1098645","1","2014","20140809","C","7","32","10","31","N",,"2MS01P126       000","1","9009",,,,,,,,"E","1","211011","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1105669","1","2014","20140802","C","7","31","10","31","N",,"2MS01M403       000","6","9009",,,,,,,,"E","1","220211","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1107513","1","2014","20140517","C","7","20","10","31","N","3","2MS01P127       000","6","9009",,,,,,,,"E","1","635364","12",,,,"00011120","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1104957","1","2014","20140517","C","7","20","10","33","N","3","2MS01M052       000","6","5000",,,,,"760","0","1","V","1","635999","12",,,,"00011120","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1107438","1","2014","20140503","C","7","18","10","31","N","3","2MS01P127       000","6","9009",,,,,,,,"E","1","090536","13",,,,"00011118","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1050276","1","2014","20140524","C","7","21","10","33","N",,"2MS17M118       000","8","5000",,,,,"740","0","1","V","1","635774","12",,,,"00171521","5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1107594","1","2014","20140524","C","7","21","10","33","N","3","2MS01P127       000","6","5000",,,,,"708","0","1","V","1","635964","12",,,,"00011121","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1098335","1","2014","20140726","C","7","30","10","31","N",,"2MS01M121       000","1","9009",,,,,,,,"E","1","635699","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1164402","1","2014","20140809","C","7","32","10","33","N","3","2MS01P126       000","1","5000",,,,,"811","0","1","V","1","068709","12",,,,"00011132","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1104944","1","2014","20140517","C","7","20","10","33","N","3","2MS01P127       000","6","5000",,,,,"712","0","1","V","1","090538","13",,,,"00011120","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105830","1","2014","20140510","C","7","19","10","33","N","3","2MS01P127       000","6","5000",,,,,"744","0","1","V","1","635690","12",,,,"00011119","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105665","1","2014","20140802","C","7","31","10","31","N",,"2MS01M403       000","6","9009",,,,,,,,"E","1","635684","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1045130","1","2014","20140531","C","7","22","10","33","N","3","2MS02P123       000","8","5000",,,,,"571","0","1","V","1","636080","13",,,,"00021122","1",,,,,,"3.61"
"R","4.1","20200124","CDFO","CDFO","C1105630","1","2014","20140802","C","7","31","10","31","N",,"2MS01M403       000","6","9009",,,,,,,,"E","1","181891","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1094505","1","2014","20140315","C","7","11","10","33","N","3","2MS02M23B       000","1","5000",,,,,"746","0","1","V","1","210920","12",,,,"00021111","1",,,,,,"1.31"
"R","4.1","20200124","CDFO","CDFO","C1172506","1","2014","20140524","C","7","21","10","33","N","3","2MS01M052       000","27","5000",,,,,"755","0","1","V","1","220206","12",,,,"00011121","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1107588","1","2014","20140510","C","7","19","10","31","N","3","2MS01P127       000","6","9009",,,,,,,,"E","1","220205","12",,,,"00011119","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1098516","1","2014","20140802","C","7","31","10","31","N",,"2MS01P126       000","1","9009",,,,,,,,"E","1","635766","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1103914","1","2014","20140726","C","7","30","10","33","N","3","2MS01P125       000","27","5000",,,,,"620","0","1","V","1","220326","12",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1172385","1","2014","20140726","C","7","30","10","33","N","3","2MS01P126       000","27","5000",,,,,"726","0","1","V","1","220208","12",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1098336","1","2014","20140726","C","7","30","10","31","N",,"2MS01M121       000","1","9009",,,,,,,,"E","1","635666","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1077574","1","2014","20140920","C","7","38","10","33","N","3","2MS02P124       000","8","5000",,,,,"690","0","1","V","1","211004","12",,,,"00021138","1",,,,,,"3.7"
"R","4.1","20200124","CDFO","CDFO","C1098963","1","2014","20140726","C","7","30","10","31","N","3","2MS01P126       000","1","9009",,,,,,,,"E","1","635968","12",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1050267","1","2014","20140524","C","7","21","10","33","N","3","2MS01M403       000","8","5000",,,,,"704","0","1","V","1","635775","12",,,,"00011121","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1172430","1","2014","20140531","C","7","22","10","33","N","3","2MS01M403       000","27","5000",,,,,"740","0","1","V","1","635279","12",,,,"00011122","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1077225","1","2014","20140920","C","7","38","10","33","N","3","2MS02P123       000","8","5000",,,,,"531","0","1","V","1","211016","12",,,,"00021138","1",,,,,,"3.7"
"R","4.1","20200124","CDFO","CDFO","C1104199","1","2014","20140503","C","7","18","10","33","N","3","2MS01P125       000","27","5000",,,,,"875","0","1","V","1","210917","12",,,,"00011118","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1098765","1","2014","20140920","C","7","38","10","31","N","3","2MS02P123       000","1","9009",,,,,,,,"E","1","182467","12",,,,"00021138","1",,,,,,"3.7"
"R","4.1","20200124","CDFO","CDFO","C1104157","1","2014","20140426","C","7","17","10","33","N","3","2MS01M403       000","27","5000",,,,,"711","0","1","V","1","210980","12",,,,"00011117","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105675","1","2014","20140726","C","7","30","10","31","N",,"2MS01P127       000","6","9009",,,,,,,,"E","1","053577","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1107430","1","2014","20140524","C","7","21","10","31","N","3","2MS01P127       000","6","9009",,,,,,,,"E","1","635774","12",,,,"00011121","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1108914","1","2014","20140524","C","7","21","10","31","N",,"2MS01P127       000","6","9009",,,,,,,,"E","1","090487","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1104047","1","2014","20140426","C","7","17","10","33","N","3","2MS01M403       000","27","5000",,,,,"725","0","1","V","1","068768","12",,,,"00011117","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1103502","1","2014","20140726","C","7","30","10","33","N","3","2MS01P126       000","27","5000",,,,,"830","0","1","V","1","092049","0",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1108624","1","2014","20140524","C","7","21","10","33","N","3","2MS01P127       000","6","5000",,,,,"675","0","1","V","1","090517","13",,,,"00011121","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1172212","1","2014","20140517","C","7","20","10","33","N","3","2MS01M403       000","27","5000",,,,,"678","0","1","V","1","093939","13",,,,"00011120","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1172218","1","2014","20140517","C","7","20","10","33","N","3","2MS01M403       000","27","5000",,,,,"587","0","1","V","1","211011","12",,,,"00011120","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1095021","1","2014","20140809","C","7","32","10","31","N",,"2MS01P126       000","1","9009",,,,,,,,"E","1","054599","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1172433","1","2014","20140531","C","7","22","10","33","N","3","2MS01M403       000","27","5000",,,,,"556","0","1","V","1","211004","12",,,,"00011122","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1103595","1","2014","20140726","C","7","30","10","33","N","3","2MS01P125       000","27","5000",,,,,"755","0","1","V","1","090281","13",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1108142","1","2014","20140308","C","7","10","10","33","N","3","2MS02M23B       000","18","5000",,,,,"550","0","1","V","1","210957","12",,,,"00021110","1",,,,,,"1.31"
"R","4.1","20200124","CDFO","CDFO","C1103975","1","2014","20140726","C","7","30","10","33","N","3","2MS01P126       000","27","5000",,,,,"656","0","1","V","1","090489","12",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1101505","1","2014","20140809","C","7","32","10","33","N","3","2MS01P126       000","27","5000",,,,,"690","0","1","V","1","635964","12",,,,"00011132","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1164462","1","2014","20140913","C","7","37","10","31","N",,"2MS17M116       000","1","9009",,,,,,,,"E","1","220214","12",,,,"00171537","5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1107405","1","2014","20140510","C","7","19","10","31","N","3","2MS01P127       000","6","9009",,,,,,,,"E","1","635579","12",,,,"00011119","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1050251","1","2014","20140524","C","7","21","10","33","N","3","2MS01M403       000","8","5000",,,,,"641","0","1","V","1","635689","12",,,,"00011121","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1077215","1","2014","20140920","C","7","38","10","33","N","3","2MS02P123       000","8","5000",,,,,"598","0","1","V","1","090566","12",,,,"00021138","1",,,,,,"3.7"
"R","4.1","20200124","CDFO","CDFO","C1105706","1","2014","20140726","C","7","30","10","31","N","3","2MS01P127       000","6","9009",,,,,,,,"E","1","220203","12",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105711","1","2014","20140726","C","7","30","10","31","N","3","2MS01M121       000","6","9009",,,,,,,,"E","1","181399","12",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1098531","1","2014","20140802","C","7","31","10","31","N",,"2MS01P126       000","1","9009",,,,,,,,"E","1","635279","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1105857","1","2014","20140517","C","7","20","10","33","N","3","2MS01P127       000","6","5000",,,,,"700","0","1","V","1","635686","12",,,,"00011120","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1104966","1","2014","20140517","C","7","20","10","33","N","3","2MS01M052       000","6","5000",,,,,"725","0","1","V","1","635764","12",,,,"00011120","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1108296","1","2014","20140726","C","7","30","10","33","N","3","2MS01P127       000","6","5000",,,,,"755","0","1","V","1","635978","13",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1098530","1","2014","20140802","C","7","31","10","31","N",,"2MS01P126       000","1","9009",,,,,,,,"E","1","635510","13",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1108237","1","2014","20140726","C","7","30","10","33","N","3","2MS01P127       000","6","5000",,,,,"720","0","1","V","1","055399","12",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1108252","1","2014","20140726","C","7","30","10","33","N","3","2MS01P127       000","6","5000",,,,,"880","0","1","V","1","181196","12",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105414","1","2014","20140503","C","7","18","10","33","N","3","2MS01P127       000","6","5000",,,,,"760","0","1","V","1","635768","12",,,,"00011118","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1098534","1","2014","20140802","C","7","31","10","31","N",,"2MS01P127       000","1","9009",,,,,,,,"E","1","635681","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1077536","1","2014","20140920","C","7","38","10","33","N","3","2MS02M111       000","8","5000",,,,,"644","0","1","V","1","182068","12",,,,"00021138","1",,,,,,"3.7"
"R","4.1","20200124","CDFO","CDFO","C1098767","1","2014","20140920","C","7","38","10","31","N","3","2MS02P123       000","1","9009",,,,,,,,"E","1","100201","12",,,,"00021138","1",,,,,,"3.7"
"R","4.1","20200124","CDFO","CDFO","C1098693","1","2014","20140802","C","7","31","10","31","N",,"2MS01P126       000","1","9009",,,,,,,,"E","1","211011","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1172287","1","2014","20140524","C","7","21","10","33","N","3","2MS01M403       000","27","5000",,,,,"777","0","1","V","1","635579","12",,,,"00011121","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1107621","1","2014","20140531","C","7","22","10","33","N","3","2MS01P127       000","6","5000",,,,,"680","0","1","V","1","635774","12",,,,"00011122","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1103543","1","2014","20140726","C","7","30","10","33","N","3","2MS01P126       000","27","5000",,,,,"730","0","1","V","1","636080","13",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105749","1","2014","20140809","C","7","32","10","31","N","3","2MS01M121       000","6","9009",,,,,,,,"E","1","090343","12",,,,"00011132","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1094787","1","2014","20140524","C","7","21","10","33","N","3","2MS01M403       000","1","5000",,,,,"765","0","1","V","1","635775","12",,,,"00011121","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1072573","1","2014","20140920","C","7","38","10","33","N","3","2MS02M111       000","8","5000",,,,,"565","0","1","V","1","181979","12",,,,"00021138","1",,,,,,"3.7"
"R","4.1","20200124","CDFO","CDFO","C1077285","1","2014","20140927","C","7","39","10","33","N","3","2MS02P123       000","18","5000",,,,,"575","0","1","V","1","636099","12",,,,"00021139","1",,,,,,"3.7"
"R","4.1","20200124","CDFO","CDFO","C1107529","1","2014","20140510","C","7","19","10","31","N","3","2MS01P127       000","6","9009",,,,,,,,"E","1","635682","12",,,,"00011119","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1050210","1","2014","20140517","C","7","20","10","33","N","3","2MS02M401       000","8","5000",,,,,"678","0","1","V","1","055233","12",,,,"00021120","1",,,,,,"3.61"
"R","4.1","20200124","CDFO","CDFO","C1077257","1","2014","20140920","C","7","38","10","33","N","3","2MS02P123       000","8","5000",,,,,"610","0","1","V","1","636099","12",,,,"00021138","1",,,,,,"3.7"
"R","4.1","20200124","CDFO","CDFO","C1104082","1","2014","20140426","C","7","17","10","33","N","3","2MS01M403       000","27","5000",,,,,"670","0","1","V","1","090475","13",,,,"00011117","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1050268","1","2014","20140524","C","7","21","10","33","N","3","2MS01M403       000","8","5000",,,,,"775","0","1","V","1","635590","12",,,,"00011121","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105612","1","2014","20140726","C","7","30","10","33","N","3","2MS01M121       000","27","5000",,,,,"660","0","1","V","1","635686","12",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105358","1","2014","20140426","C","7","17","10","33","N","3","2MS01P127       000","6","5000",,,,,"680","0","1","V","1","055232","12",,,,"00011117","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1098584","1","2014","20140809","C","7","32","10","31","N",,"2MS01P126       000","1","9009",,,,,,,,"E","1","635970","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1172202","1","2014","20140510","C","7","19","10","33","N","3","2MS01M403       000","27","5000",,,,,"688","0","1","V","1","635775","12",,,,"00011119","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1172400","1","2014","20140726","C","7","30","10","33","N","3","2MS01P126       000","27","5000",,,,,"673","0","1","V","1","635774","12",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1107919","1","2014","20140809","C","7","32","10","31","N","3","2MS01M121       000","6","9009",,,,,,,,"E","1","635268","13",,,,"00011132","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1172316","1","2014","20140531","C","7","22","10","33","N","3","2MS01M403       000","27","5000",,,,,"740","0","1","V","1","635578","12",,,,"00011122","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1108909","1","2014","20140524","C","7","21","10","31","N",,"2MS01P127       000","6","9009",,,,,,,,"E","1","090487","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1098623","1","2014","20140809","C","7","32","10","31","N",,"2MS01P126       000","1","9009",,,,,,,,"E","1","092049","0",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1105377","1","2014","20140503","C","7","18","10","33","N","3","2MS01P127       000","6","5000",,,,,"878","0","1","V","1","635365","12",,,,"00011118","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105801","1","2014","20140510","C","7","19","10","33","N","3","2MS01P127       000","6","5000",,,,,"768","0","1","V","1","635282","12",,,,"00011119","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1105660","1","2014","20140726","C","7","30","10","31","N",,"2MS01M403       000","6","9009",,,,,,,,"E","1","220208","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1172406","1","2014","20140531","C","7","22","10","33","N","3","2MS01M403       000","27","5000",,,,,"800","0","1","V","1","181586","12",,,,"00011122","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1098640","1","2014","20140809","C","7","32","10","31","N",,"2MS01P126       000","1","9009",,,,,,,,"E","1","220318","13",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1108204","1","2014","20140726","C","7","30","10","33","N","3","2MS01P127       000","6","5000",,,,,"761","0","1","V","1","090488","0",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1164404","1","2014","20140809","C","7","32","10","33","N","3","2MS01P126       000","1","5000",,,,,"686","0","1","V","1","055527","12",,,,"00011132","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1098540","1","2014","20140726","C","7","30","10","31","N",,"2MS01P127       000","1","9009",,,,,,,,"E","1","210910","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1172373","1","2014","20140726","C","7","30","10","33","N","3","2MS01P126       000","27","5000",,,,,"736","0","1","V","1","635774","12",,,,"00011130","1",,,,,,"3.84"
"R","4.1","20200124","CDFO","CDFO","C1078502","1","2014","20140927","C","7","39","10","33","N","3","2MS02P123       000","18","5000",,,,,"550","0","1","V","1","211016","12",,,,"00021139","1",,,,,,"3.7"
"R","4.1","20200124","CDFO","CDFO","C1095037","1","2014","20140809","C","7","32","10","31","N",,"2MS01P126       000","1","9009",,,,,,,,"E","1","181592","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1095060","1","2014","20140802","C","7","31","10","31","N",,"2MS01M403       000","1","9009",,,,,,,,"E","1","220204","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C1050207","1","2014","20140517","C","7","20","10","33","N","3","2MS02M401       000","8","5000",,,,,"755","0","1","V","1","055364","12",,,,"00021120","1",,,,,,"3.61"
