ID_NUM,DATE_TIME_ISO8601,GEAR,PURPOSE,LOCATION,AREA,TIME_PER,LATITUDE,LONGITUDE,S_SOCKEYE1,S_SOCKEYE2,S_SOCKEYE3,S_SOCKEYE4,S_SOCKEYE5,S_SOCKEYE6,S_CHINOOK1,S_CHINOOK2,S_CHINOOK3,S_CHINOOK4,S_CHINOOK5,S_CHINOOK6,S_COHO1,S_COHO2,S_COHO3,S_COHO4,S_COHO5,S_COHO6,S_CHUM1,S_CHUM2,S_CHUM3,S_CHUM4,S_CHUM5,S_CHUM6,S_PINK1,S_PINK2,S_PINK3,S_PINK4,S_PINK5,S_PINK6,S_STEELHD1,S_STEELHD2,S_STEELHD3,S_STEELHD4,S_STEELHD5,S_STEELHD6,S_CUTTHRT1,S_CUTTHRT2,S_CUTTHRT3,S_CUTTHRT4,S_CUTTHRT5,S_CUTTHRT6,J_CHINOOK1,J_CHINOOK2,J_CHINOOK3,J_COHO1,J_COHO2,J_COHO3,J_STEELHD1,J_STEELHD2,J_STEELHD3,J_CUTTHRT1,J_CUTTHRT2,J_CUTTHRT3,A_SOCKEYE1,A_SOCKEYE2,A_SOCKEYE3,A_CHINOOK1,A_CHINOOK2,A_CHINOOK3,A_COHO1,A_COHO2,A_COHO3,A_CHUM1,A_CHUM2,A_CHUM3,A_PINK1,A_PINK2,A_PINK3,A_STEELHD1,A_STEELHD2,A_STEELHD3,DOGFISH1,DOGFISH2,HAKE1,HAKE2,POLLOCK1,POLLOCK2,CHUB_MACK1,CHUB_MACK2,BLACK_RF1,BLACK_RF2,ROCKFISH1,ROCKFISH2,MIDSHIPMN1,MIDSHIPMN2,SCULPIN1,SCULPIN2,SABLEFISH1,SABLEFISH2,LINGCOD1,LINGCOD2,GREENLING1,GREENLING2,STICKLEBK1,STICKLEBK2,HERRING1,HERRING2,ANCHOVY1,ANCHOVY2,AM_SHAD1,AM_SHAD2,SMELT1,SMELT2,GUNNEL1,GUNNEL2,FLATFISH1,FLATFISH2,SHINER_P1,SHINER_P2,PILE_PERC1,PILE_PERC2,S_SEAPERC1,S_SEAPERC2,BAY_PIPE1,BAY_PIPE2,OTHER,OTHER2,COMMENTS
B92-072,1992-04-30T07:35-07:00,PURSE SEINE (KETA),ROUTINE,BURROUGH POINT,1,2,48.9783,-124.9892,394,51,100,4,0,0,0,0,0,0,0,0,72,36,36,1,0,0,646,53,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,RELEASED HALF OF TOTAL CATCH.
B92-073,1992-04-30T09:08-07:00,PURSE SEINE (KETA),ROUTINE,BILTON POINT,1,2,49.0117,-124.8675,14,14,14,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,53,50,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"HAD PROBLEMS WITH TIDE, HAD TO TOW-OFF THE NET.  (MAY HAVE REDUCED THE CATCH?). "
B92-074,1992-04-30T10:45-07:00,PURSE SEINE (KETA),ROUTINE,NAHMINT BAY,1,2,49.0583,-124.8633,5,5,5,0,0,0,0,0,0,0,0,0,16,16,16,4,0,0,76,50,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,153,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,SCULPIN SP. WERE SOFT SCULPINS.
B92-075,1992-04-30T11:46-07:00,PURSE SEINE (KETA),ROUTINE,SPROAT NARROWS,1,2,49.1092,-124.8125,6,5,5,0,0,0,0,0,0,0,0,0,142,52,100,9,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3 SP. SCULPINS WERE SOFT SCULPINS. LATITUDE ORIGINALLY RECORDED AS 48 06.55N BUT ASSUMED SHOULD BE 49 06.55N.
B92-076,1992-05-04T15:50-07:00,PURSE SEINE (KETA),ROUTINE,DUNSMUIR POINT,1,2,49.1542,-124.8033,710,50,100,1,0,0,0,0,0,0,0,0,13,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,SUBSAMPLED 5/16 TOTAL CATCH. 3 STEELHEAD ADIPOSE CLIPPED. SOCKEYE SAMPLE #15 - #49. 
B92-077,1992-05-04T17:18-07:00,PURSE SEINE (KETA),ROUTINE,POLLY POINT,1,2,49.2142,-124.8183,25,25,25,1,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
B92-078,1992-05-04T20:50-07:00,PURSE SEINE (KETA),ROUTINE,CHUP POINT,2,2,48.9583,-125.0333,870,50,100,0,0,0,0,0,0,0,0,0,23,9,9,0,0,0,1640,50,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,SUBSAMPLE 5/13 TOTAL CATCH. POLLOCK-JUV. SCULPIN-SOFT SCULPIN. 
B92-079,1992-05-04T21:49-07:00/1992-05-04T22:19-07:00,BALLOON TRAWL,ROUTINE,1.02,1,2,49.2158,-124.8210,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,1,1,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,
B92-080,1992-05-04T22:51-07:00/1992-05-04T23:21-07:00,BALLOON TRAWL,ROUTINE,1.03,1,2,49.1795,-124.8212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
B92-081,1992-05-04T23:43-07:00/1992-05-05T00:23-07:00,BALLOON TRAWL,ROUTINE,1.04,1,2,49.1467,-124.8040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
B92-082,1992-05-05T00:50-07:00/1992-05-05T01:30-07:00,BALLOON TRAWL,ROUTINE,1.05 NORTH,1,2,49.0987,-124.8268,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
B92-083,1992-05-05T01:51-07:00/1992-05-05T02:31-07:00,BALLOON TRAWL,ROUTINE,1.05 SOUTH,1,2,49.0572,-124.8483,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,
B92-084,1992-05-05T02:55-07:00/1992-05-05T03:55-07:00,BALLOON TRAWL,ROUTINE,1.06,1,2,49.0097,-124.8647,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
B92-085,1992-05-05T04:00-07:00/1992-05-05T04:40-07:00,BALLOON TRAWL,ROUTINE,1.07 NORTH,1,2,48.9817,-124.9162,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAMPREY 1//1  SQUID SP. 1//1,2,
B92-086,1992-05-05T07:46-07:00,PURSE SEINE (KETA),ROUTINE,NANAT BAY,2,2,48.8825,-125.0767,1,1,1,0,0,0,0,0,0,0,0,0,30,30,30,0,1,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10 - POLLOCK JUV. 3 - SOFT SCULPIN. 
B92-087,1992-05-05T08:45-07:00,PURSE SEINE (KETA),ROUTINE,AGUILAR POINT,2,2,48.8408,-125.1367,0,0,0,0,0,0,0,0,0,0,0,0,280,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,SUBSAMPLE 3/8 TOTAL CATCH. 
B92-088,1992-05-05T09:47-07:00,PURSE SEINE (KETA),ROUTINE,SATELLITE PASSAGE,2,2,48.8642,-125.1583,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1 - LINCOD JUV. 1 - POLLOCK DISEASED. 
B92-089,1992-05-05T10:47-07:00,PURSE SEINE (KETA),ROUTINE,SWISS BOY ISLAND,3,2,48.9133,-125.1383,1,1,1,0,0,0,5,5,5,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
B92-090,1992-05-05T13:01-07:00,PURSE SEINE (KETA),ROUTINE,SWALE ROCK,3,2,48.9283,-125.2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WOLF-EEL 1//0,0,3 - LINGCOD JUV. JUVENILE POLLOCK   25 RELEASED AND 7 SAMPLED. 
B92-091,1992-05-05T14:07-07:00,PURSE SEINE (KETA),ROUTINE,TURNER ISLET,3,2,48.9175,-125.2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
B92-092,1992-05-05T14:57-07:00,PURSE SEINE (KETA),ROUTINE,DEMPSTER ISLAND,3,2,48.8358,-125.2633,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
B92-093,1992-05-05T16:00-07:00,PURSE SEINE (KETA),ROUTINE,MEARES BLUFF,3,2,48.8700,-125.2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO CATCH 0//0,0,NO CATCH. 
B92-094,1992-05-05T21:47-07:00/1992-05-05T22:27-07:00,BALLOON TRAWL,ROUTINE,2.03 SOUTH,2,2,48.8547,-125.1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
B92-095,1992-05-05T22:53-07:00/1992-05-05T23:33-07:00,BALLOON TRAWL,ROUTINE,2.03 NORTH,2,2,48.8833,-125.0932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SQUID SP. 5//5,5,
B92-096,1992-05-05T23:53-07:00/1992-05-06T00:23-07:00,BALLOON TRAWL,ROUTINE,2.02,2,2,48.8942,-125.0435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SQUID SP. 1//1,1,
B92-097,1992-05-06T00:56-07:00/1992-05-06T01:36-07:00,BALLOON TRAWL,ROUTINE,2.01,2,2,48.9150,-125.0537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
B92-098,1992-05-06T01:56-07:00/1992-05-06T02:36-07:00,BALLOON TRAWL,ROUTINE,1.07 SOUTH,1,2,48.9750,-124.9783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SQUID SP. 1//1,1,
B92-099,1992-05-06T07:00-07:00,PURSE SEINE (KETA),ROUTINE,COOPER ISLAND,4,2,48.8808,-125.3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO CATCH 0//0,0,NO CATCH. 
B92-100,1992-05-06T07:28-07:00,PURSE SEINE (KETA),ROUTINE,TURRET ISLAND,4,2,48.8925,-125.3217,3,3,3,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
B92-101,1992-05-06T08:12-07:00,PURSE SEINE (KETA),ROUTINE,TURTLE ISLAND,4,2,48.9050,-125.3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,64 LINGCOD JUV. SEVERAL HUNDRED LARVAL HERRING. 
B92-102,1992-05-06T09:07-07:00,PURSE SEINE (KETA),ROUTINE,THIEPVAL CHANNEL,4,2,48.9092,-125.3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,SEVERAL HUNDRED LARVAL HERRING. 
B92-103,1992-05-06T09:54-07:00,PURSE SEINE (KETA),ROUTINE,PEACOCK CHANNEL,4,2,48.9267,-125.3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,MANY LARVAL HERRING. 12 JUV LINGCOD. 
B92-104,1992-05-06T10:39-07:00,PURSE SEINE (KETA),ROUTINE,HAND ISLAND,4,2,48.9458,-125.3217,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,17 POLLOCK JUV. 
B92-105,1992-05-06T12:19-07:00,PURSE SEINE (KETA),ROUTINE,BAERIA ROCKS,3,2,48.9517,-125.1450,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WOLF-EEL 1//0,0,10 - SOFT SCULPINS. 
B92-106,1992-05-06T13:13-07:00,PURSE SEINE (KETA),ROUTINE,CHUP POINT,2,2,48.9583,-125.0333,560,51,100,3,0,0,0,0,0,0,0,0,17,5,5,0,0,0,1340,50,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,SUBSAMPLE 3/10 TOTAL CATCH. 
B92-107,1992-05-06T14:50-07:00,PURSE SEINE (KETA),ROUTINE,FOUCAULT BLUFF,2,2,48.9025,-125.0758,151,50,100,0,0,0,0,0,0,0,0,0,13,13,13,0,0,0,123,50,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1 - SOFT SCULPIN. 
B92-108,1992-05-06T16:19-07:00,PURSE SEINE (KETA),ROUTINE,BURROUGH POINT,1,2,48.9783,-124.9892,190,50,100,1,0,0,0,0,0,0,0,0,34,17,17,3,0,0,120,51,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,SUBSAMPLE 50% TOTAL CATCH. CHINOOK ADULT CAUDAL ERODED. 
B92-109,1992-05-06T20:56-07:00/1992-05-06T21:26-07:00,BALLOON TRAWL,EXPLORATORY,1.03,1,2,49.1795,-124.8212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO CATCH 0//0,0,NO CATCH. STARTED SET BEFORE DUSK. TOWED IN NORTHERLY DIRECTION. 
B92-110,1992-05-06T21:44-07:00/1992-05-06T22:14-07:00,BALLOON TRAWL,EXPLORATORY,1.02,1,2,49.2158,-124.8210,10,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,SET TOWED IN NORTHERLY DIRECTION. 
