EVENT,STATION,Year,Month,Day,START_LAT,START_LONG,END_LAT,END_LONG,DISTANCE,DUR,FISH_NUMBER,DATE_CAPTURED,SPECIES,SHIP_FL,SHIP_WT,CWT_AGE,FIN_CLIP,COMMENTS,BATCH-DNA_NUMBER,STOCK_1,REGION_CODE_1,REGION_1,HSS_REGION_1,PROB_1,TOTAL_LOCI,COMMENT
236,ISEA08,2006,NOV,25,56.376,-133.441,56.37,-133.374,2.26,0.5,HS200631-ISEA08-124-013,"Saturday, November 25, 2006",CHINOOK,345,527,,,,19-1302,LITTLE_TAHLTAN,18,STIKINE,SE ALASKA,0.7989,12,
236,ISEA08,2006,NOV,25,56.376,-133.441,56.37,-133.374,2.26,0.5,HS200631-ISEA08-124-018,"Saturday, November 25, 2006",CHINOOK,750,5620,,,,,,,,,,,
239,ISEA09,2006,NOV,25,56.375,-133.198,56.394,-133.132,2.47,0.5,HS200631-ISEA09-124-003,"Saturday, November 25, 2006",CHINOOK,332,524,,,,19-1309,KWINAMASS,10,NOMN,BC NORTH COAST,0.4104,12,
239,ISEA09,2006,NOV,25,56.375,-133.198,56.394,-133.132,2.47,0.5,HS200631-ISEA09-124-005,"Saturday, November 25, 2006",CHINOOK,311,401,,,,19-1311,SIUSLAW,58,NORTH & CENTRAL O,OREGON NORTH & CENTRAL,0.3059,12,
242,ISEA10,2006,NOV,25,56.433,-133.048,56.459,-132.994,2.38,0.5,HS200631-ISEA10-124-002,"Saturday, November 25, 2006",CHINOOK,331,517,,,,19-1319,KWINAMASS,10,NOMN,BC NORTH COAST,0.5613,12,
242,ISEA10,2006,NOV,25,56.433,-133.048,56.459,-132.994,2.38,0.5,HS200631-ISEA10-124-005,"Saturday, November 25, 2006",CHINOOK,302,406,,,,19-1322,CRIPPLE_CR,25,UNUK RIVER,SE ALASKA,0.5353,12,
242,ISEA10,2006,NOV,25,56.433,-133.048,56.459,-132.994,2.38,0.5,HS200631-ISEA10-124-009,"Saturday, November 25, 2006",CHINOOK,331,472,,,,19-1326,WENATCHEE_SU,55,UPPER COLUMBIA-SU/F,COLUMBIA-SNAKE,0.3076,12,
242,ISEA10,2006,NOV,25,56.433,-133.048,56.459,-132.994,2.38,0.5,HS200631-ISEA10-124-025,"Saturday, November 25, 2006",CHINOOK,315,441,,,,19-1342,ANDREW_CR,18,STIKINE,SE ALASKA,0.5795,11,
245,ISEA11,2006,NOV,25,56.482,-132.904,56.48,-132.838,2.19,0.5,HS200631-ISEA11-124-003,"Saturday, November 25, 2006",CHINOOK,306,357,,,,19-1350,ANDREW_CR,18,STIKINE,SE ALASKA,0.9959,11,
245,ISEA11,2006,NOV,25,56.482,-132.904,56.48,-132.838,2.19,0.5,HS200631-ISEA11-124-011,"Saturday, November 25, 2006",CHINOOK,343,552,,,,19-1358,LYON'S_FERRY_F,57,SNAKE-F,COLUMBIA-SNAKE,0.8367,12,
251,ISEA13,2006,NOV,25,56.478,-132.673,56.454,-132.641,1.79,0.5,HS200631-ISEA13-124-016,"Saturday, November 25, 2006",CHINOOK,625,3700,,,,,,,,,,,
254,ISEA14,2006,NOV,26,56.419,-132.584,56.37,-132.595,2.96,0.5,HS200631-ISEA14-124-001,"Sunday, November 26, 2006",CHINOOK,318,424,,,,19-1408,SIUSLAW,58,NORTH & CENTRAL O,OREGON NORTH & CENTRAL,0.5614,12,
254,ISEA14,2006,NOV,26,56.419,-132.584,56.37,-132.595,2.96,0.5,HS200631-ISEA14-124-004,"Sunday, November 26, 2006",CHINOOK,302,363,,,,19-1411,ANDREW_CR,18,STIKINE,SE ALASKA,0.3775,12,
272,ISEA20,2006,NOV,26,55.996,-132.674,55.97,-132.623,2.32,0.5,HS200631-ISEA20-124-002,"Sunday, November 26, 2006",CHINOOK,302,387,,,,19-1415,CRIPPLE_CR,25,UNUK RIVER,SE ALASKA,0.4817,12,
296,ISEA28,2006,NOV,28,54.738,-131.908,54.699,-131.94,2.59,0.5,HS200631-ISEA28-124-001,"Tuesday, November 28, 2006",CHINOOK,313,382,,,,19-1419,QUINAULT_F,52,COASTAL WASH,WASHINGTON COAST,0.3718,12,
305,ISEA31,2006,NOV,28,54.586,-132.416,54.589,-132.476,2.1,0.5,HS200631-ISEA31-124-001,"Tuesday, November 28, 2006",CHINOOK,342,498,,,,19-1421,CRIPPLE_CR,25,UNUK RIVER,SE ALASKA,0.732,12,
62,IVI07,2006,NOV,12,49.637,-126.493,49.601,-126.526,2.51,0.5,HS200631-IVI07-124-031,"Sunday, November 12, 2006",CHINOOK,417,912,,,,,,,,,,,
62,IVI07,2006,NOV,12,49.637,-126.493,49.601,-126.526,2.51,0.5,HS200631-IVI07-124-032,"Sunday, November 12, 2006",CHINOOK,487,1411,,,,,,,,,,,
62,IVI07,2006,NOV,12,49.637,-126.493,49.601,-126.526,2.51,0.5,HS200631-IVI07-124-047,"Sunday, November 12, 2006",CHINOOK,320,,,,,,,,,,,,
92,IVI17,2006,NOV,14,50.007,-127.179,49.985,-127.237,2.6,0.5,HS200631-IVI17-124-003,"Tuesday, November 14, 2006",CHINOOK,500,1611,,AD,,,,,,,,,
92,IVI17,2006,NOV,14,50.007,-127.179,49.985,-127.237,2.6,0.5,HS200631-IVI17-124-004,"Tuesday, November 14, 2006",CHINOOK,802,7930,,,,,,,,,,,
95,IVI18,2006,NOV,14,49.989,-127.233,50.006,-127.184,2.15,0.5,HS200631-IVI18-124-001,"Tuesday, November 14, 2006",CHINOOK,735,6030,,,,,,,,,,,
95,IVI18,2006,NOV,14,49.989,-127.233,50.006,-127.184,2.15,0.5,HS200631-IVI18-124-002,"Tuesday, November 14, 2006",CHINOOK,750,6230,,,,,,,,,,,
95,IVI18,2006,NOV,14,49.989,-127.233,50.006,-127.184,2.15,0.5,HS200631-IVI18-124-003,"Tuesday, November 14, 2006",CHINOOK,615,3310,,,,,,,,,,,
95,IVI18,2006,NOV,14,49.989,-127.233,50.006,-127.184,2.15,0.5,HS200631-IVI18-124-004,"Tuesday, November 14, 2006",CHINOOK,440,1000,,,,,,,,,,,
128,IVI29,2006,NOV,16,50.583,-127.462,50.578,-127.516,2.08,0.5,HS200631-IVI29-124-026,"Thursday, November 16, 2006",CHINOOK,455,1146,,,,19-1162,SKYKOMISH_SU,50,PUGET SOUND,PUGET SOUND,0.5592,12,
9,JF03,2006,NOV,8,48.391,-124.093,48.404,-124.154,2.55,0.5,HS200631-JF03-124-005,"Wednesday, November 08, 2006",CHINOOK,695,5010,,AD,,,,,,,,,
12,JF04,2006,NOV,8,48.451,-124.326,48.467,-124.38,2.35,0.5,HS200631-JF04-124-001,"Wednesday, November 08, 2006",CHINOOK,322,407,,AD,,19-0591,SPRING_CR_H,62,MID COLUMBIA-SP,COLUMBIA-SNAKE,0.4549,11,
12,JF04,2006,NOV,8,48.451,-124.326,48.467,-124.38,2.35,0.5,HS200631-JF04-124-002,"Wednesday, November 08, 2006",CHINOOK,305,359,,AD,,19-0592,SPRING_CR_H,62,MID COLUMBIA-SP,COLUMBIA-SNAKE,0.8552,10,
15,JF05,2006,NOV,8,48.506,-124.525,48.523,-124.582,2.49,0.5,HS200631-JF05-124-004,"Wednesday, November 08, 2006",CHINOOK,306,374,,,,19-0627,LEMIEUX_CR,4,NOTH,FRASER,0.3725,10,
15,JF05,2006,NOV,8,48.506,-124.525,48.523,-124.582,2.49,0.5,HS200631-JF05-124-011,"Wednesday, November 08, 2006",CHINOOK,370,583,,,,19-0614,GREEN@KENDAL_F,50,PUGET SOUND,PUGET SOUND,0.4479,12,
15,JF05,2006,NOV,8,48.506,-124.525,48.523,-124.582,2.49,0.5,HS200631-JF05-124-012,"Wednesday, November 08, 2006",CHINOOK,502,1469,,,,,,,,,,,
15,JF05,2006,NOV,8,48.506,-124.525,48.523,-124.582,2.49,0.5,HS200631-JF05-124-013,"Wednesday, November 08, 2006",CHINOOK,443,1145,,AD,,,,,,,,,
15,JF05,2006,NOV,8,48.506,-124.525,48.523,-124.582,2.49,0.5,HS200631-JF05-124-014,"Wednesday, November 08, 2006",CHINOOK,426,877,,AD,,,,,,,,,
15,JF05,2006,NOV,8,48.506,-124.525,48.523,-124.582,2.49,0.5,HS200631-JF05-124-015,"Wednesday, November 08, 2006",CHINOOK,385,724,,,,,,,,,,,
15,JF05,2006,NOV,8,48.506,-124.525,48.523,-124.582,2.49,0.5,HS200631-JF05-124-016,"Wednesday, November 08, 2006",CHINOOK,450,1147,0.1,AD,head taken,,,,,,,,
15,JF05,2006,NOV,8,48.506,-124.525,48.523,-124.582,2.49,0.5,HS200631-JF05-124-017,"Wednesday, November 08, 2006",CHINOOK,550,2047,,AD,,,,,,,,,
15,JF05,2006,NOV,8,48.506,-124.525,48.523,-124.582,2.49,0.5,HS200631-JF05-124-018,"Wednesday, November 08, 2006",CHINOOK,440,1194,,,,,,,,,,,
15,JF05,2006,NOV,8,48.506,-124.525,48.523,-124.582,2.49,0.5,HS200631-JF05-124-019,"Wednesday, November 08, 2006",CHINOOK,448,1173,,AD,,,,,,,,,
36,VI04,2006,NOV,10,49.575,-126.598,49.54,-126.636,2.57,0.5,HS200631-VI04-124-031,"Friday, November 10, 2006",CHINOOK,697,5210,,,,,,,,,,,
39,VI05,2006,NOV,10,49.495,-126.689,49.473,-126.748,2.65,0.5,HS200631-VI05-124-017,"Friday, November 10, 2006",CHINOOK,306,371,,AD,,,,,,,,,
39,VI05,2006,NOV,10,49.495,-126.689,49.473,-126.748,2.65,0.5,HS200631-VI05-124-031,"Friday, November 10, 2006",CHINOOK,365,677,1.0,AD,head taken,,,,,,,,
322,DE04,2007,MAR,21,54.148,-132.533,54.134,-132.465,2.54,0.5,HS200709-DE04-124-001,"Wednesday, March 21, 2007",CHINOOK,304,348,,,,22-0394,YAKOUN,14,QCI,QCI,1,12,
63,EP01,2007,MAR,3,49.341,-126.56,49.319,-126.622,2.76,0.5,HS200709-EP01-124-001,"Saturday, March 03, 2007",CHINOOK,307,346,,,,22-0102,PUNTLEDGE_F,7,ECVI,ECVI,0.9838,12,
63,EP01,2007,MAR,3,49.341,-126.56,49.319,-126.622,2.76,0.5,HS200709-EP01-124-006,"Saturday, March 03, 2007",CHINOOK,314,399,0.1,AD,,22-0107,PUNTLEDGE_F,7,ECVI,ECVI,0.5041,12,
66,EP02,2007,MAR,3,49.312,-126.623,49.29,-126.68,2.59,0.5,HS200709-EP02-124-001,"Saturday, March 03, 2007",CHINOOK,304,351,,,,22-0109,WANNOCK,10,NOMN,BC NORTH COAST,0.5624,12,
66,EP02,2007,MAR,3,49.312,-126.623,49.29,-126.68,2.59,0.5,HS200709-EP02-124-002,"Saturday, March 03, 2007",CHINOOK,316,384,,,,22-0110,LITTLE_TAHLTAN,18,STIKINE,SE ALASKA,0.6991,12,
66,EP02,2007,MAR,3,49.312,-126.623,49.29,-126.68,2.59,0.5,HS200709-EP02-124-003,"Saturday, March 03, 2007",CHINOOK,312,361,,,,22-0111,PUNTLEDGE_F,7,ECVI,ECVI,0.9953,11,
66,EP02,2007,MAR,3,49.312,-126.623,49.29,-126.68,2.59,0.5,HS200709-EP02-124-005,"Saturday, March 03, 2007",CHINOOK,769,5292,,AD,,,,,,,,,
66,EP02,2007,MAR,3,49.312,-126.623,49.29,-126.68,2.59,0.5,HS200709-EP02-124-006,"Saturday, March 03, 2007",CHINOOK,838,7560,,,,,,,,,,,
69,EP03,2007,MAR,3,49.281,-126.694,49.256,-126.753,2.76,0.52,HS200709-EP03-124-008,"Saturday, March 03, 2007",CHINOOK,308,335,,,,22-0120,LITTLE,5,SOTH,FRASER,0.3075,12,
166,IBC13,2007,MAR,11,55.142,-129.914,55.114,-129.95,2.09,0.5,HS200709-IBC13-124-001,"Sunday, March 11, 2007",CHINOOK,310,369,,,,22-0311,KWINAMASS,10,NOMN,BC NORTH COAST,0.3327,12,
190,ISEA03,2007,MAR,13,55.253,-131.921,55.292,-131.949,2.53,0.53,HS200709-ISEA03-124-001,"Tuesday, March 13, 2007",CHINOOK,303,332,,,,22-0313,SANDY,63,UPPER WILLAMETTE,COLUMBIA-SNAKE,0.9234,12,
205,ISEA08,2007,MAR,14,56.371,-132.593,56.416,-132.575,2.77,0.5,HS200709-ISEA08-124-001,"Wednesday, March 14, 2007",CHINOOK,341,511,,,,22-0314,LITTLE_TAHLTAN,18,STIKINE,SE ALASKA,0.4018,12,
223,ISEA14,2007,MAR,15,56.378,-133.367,56.377,-133.443,2.53,0.5,HS200709-ISEA14-124-001,"Thursday, March 15, 2007",CHINOOK,308,360,,,,22-0319,KWINAMASS,10,NOMN,BC NORTH COAST,0.6728,12,
226,ISEA15,2007,MAR,15,56.398,-133.562,56.405,-133.64,2.63,0.52,HS200709-ISEA15-124-004,"Thursday, March 15, 2007",CHINOOK,310,373,,,,22-0352,ANDREW_CR,18,STIKINE,SE ALASKA,0.8766,12,
232,ISEA17,2007,MAR,15,56.08,-133.826,56.056,-133.894,2.7,0.47,HS200709-ISEA17-124-003,"Thursday, March 15, 2007",CHINOOK,301,367,,,,22-0367,ANDREW_CR,18,STIKINE,SE ALASKA,0.9281,12,
232,ISEA17,2007,MAR,15,56.08,-133.826,56.056,-133.894,2.7,0.47,HS200709-ISEA17-124-008,"Thursday, March 15, 2007",CHINOOK,376,636,,,,22-0372,LITTLE_TAHLTAN,18,STIKINE,SE ALASKA,0.8399,12,
241,ISEA20,2007,MAR,16,57.978,-134.865,58.021,-134.889,2.69,0.5,HS200709-ISEA20-124-001,"Friday, March 16, 2007",CHINOOK,485,1232,,,,22-0376,TAHINI_R,15,ALASKA,ALASKA GENERAL,0.9447,12,
250,ISEA23,2007,MAR,16,58.241,-135.366,58.278,-135.418,2.76,0.48,HS200709-ISEA23-124-001,"Friday, March 16, 2007",CHINOOK,308,394,,,,22-0377,KWINAMASS,10,NOMN,BC NORTH COAST,0.2448,12,
250,ISEA23,2007,MAR,16,58.241,-135.366,58.278,-135.418,2.76,0.48,HS200709-ISEA23-124-002,"Friday, March 16, 2007",CHINOOK,320,398,1.1,AD,,22-0378,TAHINI_R,15,ALASKA,ALASKA GENERAL,0.8954,12,
256,ISEA25,2007,MAR,16,58.245,-136.068,58.255,-136.184,3.71,0.47,HS200709-ISEA25-124-002,"Friday, March 16, 2007",CHINOOK,308,358,,,,22-0380,TAHINI_R,15,ALASKA,ALASKA GENERAL,0.9978,12,
256,ISEA25,2007,MAR,16,58.245,-136.068,58.255,-136.184,3.71,0.47,HS200709-ISEA25-124-004,"Friday, March 16, 2007",CHINOOK,302,350,,,,22-0382,BIG_BOULDER_C,15,ALASKA,ALASKA GENERAL,0.5946,11,
316,ISEA45,2007,MAR,20,54.876,-131.12,54.831,-131.128,2.72,0.52,HS200709-ISEA45-124-001,"Tuesday, March 20, 2007",CHINOOK,317,421,,,,22-0388,KITWANGA,22,SKEENA MID,SKEENA,0.348,12,
316,ISEA45,2007,MAR,20,54.876,-131.12,54.831,-131.128,2.72,0.52,HS200709-ISEA45-124-003,"Tuesday, March 20, 2007",CHINOOK,310,374,,,,22-0390,TOQUART,8,WCVI,WCVI,0.8046,12,
316,ISEA45,2007,MAR,20,54.876,-131.12,54.831,-131.128,2.72,0.52,HS200709-ISEA45-124-005,"Tuesday, March 20, 2007",CHINOOK,306,367,,,,22-0392,KWINAMASS,10,NOMN,BC NORTH COAST,0.342,12,
117,IVI22,2007,MAR,6,50.529,-127.642,50.504,-127.712,3.07,0.5,HS200709-IVI22-124-029,"Tuesday, March 06, 2007",CHINOOK,302,301,,,,22-0220,MARBLE@NVI,8,WCVI,WCVI,1,12,
117,IVI22,2007,MAR,6,50.529,-127.642,50.504,-127.712,3.07,0.5,HS200709-IVI22-124-030,"Tuesday, March 06, 2007",CHINOOK,306,335,,,,22-0221,LITTLECAMPBELL,50,PUGET SOUND,PUGET SOUND,0.9786,12,
117,IVI22,2007,MAR,6,50.529,-127.642,50.504,-127.712,3.07,0.5,HS200709-IVI22-124-031,"Tuesday, March 06, 2007",CHINOOK,465,1121,1.1,AD,,,,,,,,,
6,JF02,2007,FEB,28,48.338,-123.867,48.352,-123.931,2.69,0.5,HS200709-JF02-124-005,"Wednesday, February 28, 2007",CHINOOK,467,1037,,,,22-0005,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.9403,12,
6,JF02,2007,FEB,28,48.338,-123.867,48.352,-123.931,2.69,0.5,HS200709-JF02-124-006,"Wednesday, February 28, 2007",CHINOOK,477,1166,,,,22-0006,SKAGIT_SU,50,PUGET SOUND,PUGET SOUND,0.9214,12,
9,JF03,2007,FEB,28,48.388,-124.084,48.403,-124.144,2.56,0.52,HS200709-JF03-124-012,"Wednesday, February 28, 2007",CHINOOK,342,467,,AD,,22-0018,LITTLECAMPBELL,50,PUGET SOUND,PUGET SOUND,0.7847,12,
9,JF03,2007,FEB,28,48.388,-124.084,48.403,-124.144,2.56,0.52,HS200709-JF03-124-015,"Wednesday, February 28, 2007",CHINOOK,531,1613,,AD,,22-0021,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.8478,12,
12,JF04,2007,FEB,28,48.449,-124.325,48.46,-124.36,1.54,0.35,HS200709-JF04-124-011,"Wednesday, February 28, 2007",CHINOOK,439,957,,,,22-0034,SKAGIT_SU,50,PUGET SOUND,PUGET SOUND,0.9928,12,
12,JF04,2007,FEB,28,48.449,-124.325,48.46,-124.36,1.54,0.35,HS200709-JF04-124-012,"Wednesday, February 28, 2007",CHINOOK,451,1065,,AD,,22-0035,SKAGIT_SU,50,PUGET SOUND,PUGET SOUND,0.9781,12,
15,JF05,2007,FEB,28,48.503,-124.515,48.52,-124.573,2.52,0.5,HS200709-JF05-115-009,"Wednesday, February 28, 2007",CHINOOK,322,356,1.1,AD,,,,,,,,,
15,JF05,2007,FEB,28,48.503,-124.515,48.52,-124.573,2.52,0.5,HS200709-JF05-124-001,"Wednesday, February 28, 2007",CHINOOK,330,384,,,,22-0036,NANAIMO,7,ECVI,ECVI,0.575,12,
15,JF05,2007,FEB,28,48.503,-124.515,48.52,-124.573,2.52,0.5,HS200709-JF05-124-002,"Wednesday, February 28, 2007",CHINOOK,310,342,,,,22-0037,ANDREW_CR,18,STIKINE,SE ALASKA,0.257,12,
15,JF05,2007,FEB,28,48.503,-124.515,48.52,-124.573,2.52,0.5,HS200709-JF05-124-007,"Wednesday, February 28, 2007",CHINOOK,312,370,,,,22-0042,SKAGIT_SU,50,PUGET SOUND,PUGET SOUND,0.9566,11,
15,JF05,2007,FEB,28,48.503,-124.515,48.52,-124.573,2.52,0.5,HS200709-JF05-124-011,"Wednesday, February 28, 2007",CHINOOK,330,399,,AD,,22-0046,LITTLECAMPBELL,50,PUGET SOUND,PUGET SOUND,0.9046,12,
15,JF05,2007,FEB,28,48.503,-124.515,48.52,-124.573,2.52,0.5,HS200709-JF05-124-013,"Wednesday, February 28, 2007",CHINOOK,312,381,,,,22-0048,PUNTLEDGE_F,7,ECVI,ECVI,0.7102,12,
15,JF05,2007,FEB,28,48.503,-124.515,48.52,-124.573,2.52,0.5,HS200709-JF05-124-021,"Wednesday, February 28, 2007",CHINOOK,343,463,,AD,,22-0056,LITTLECAMPBELL,50,PUGET SOUND,PUGET SOUND,0.8281,12,
15,JF05,2007,FEB,28,48.503,-124.515,48.52,-124.573,2.52,0.5,HS200709-JF05-124-022,"Wednesday, February 28, 2007",CHINOOK,314,387,,,,22-0057,HARRISON,3,LWFR-F,FRASER,0.9181,12,
15,JF05,2007,FEB,28,48.503,-124.515,48.52,-124.573,2.52,0.5,HS200709-JF05-124-026,"Wednesday, February 28, 2007",CHINOOK,478,1365,,AD,,,,,,,,,
18,VI01,2007,FEB,28,48.592,-124.791,48.607,-124.853,2.62,0.5,HS200709-VI01-124-013,"Wednesday, February 28, 2007",CHINOOK,350,512,,AD,,22-0073,LITTLECAMPBELL,50,PUGET SOUND,PUGET SOUND,0.7511,12,
18,VI01,2007,FEB,28,48.592,-124.791,48.607,-124.853,2.62,0.5,HS200709-VI01-124-014,"Wednesday, February 28, 2007",CHINOOK,696,4186,,,,22-0074,SPRING_CR_H,62,MID COLUMBIA-SP,COLUMBIA-SNAKE,0.9675,12,
18,VI01,2007,FEB,28,48.592,-124.791,48.607,-124.853,2.62,0.5,HS200709-VI01-124-015,"Wednesday, February 28, 2007",CHINOOK,755,4862,,,,22-0075,LITTLECAMPBELL,50,PUGET SOUND,PUGET SOUND,0.6689,12,
18,VI01,2007,FEB,28,48.592,-124.791,48.607,-124.853,2.62,0.5,HS200709-VI01-124-016,"Wednesday, February 28, 2007",CHINOOK,484,1366,,AD,,22-0076,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.9813,12,
253,B02,2007,JUL,2,56.244,-135.052,56.217,-135.109,2.5,0.5,HS200742-B02-124-001,"Monday, July 02, 2007",CHINOOK,318,431,,,,27-0316,KITLOPE,10,NOMN,BC NORTH COAST,0.8546,12,
253,B02,2007,JUL,2,56.244,-135.052,56.217,-135.109,2.5,0.5,HS200742-B02-124-002,"Monday, July 02, 2007",CHINOOK,309,392,,,,27-0317,ZEBALLOS,8,WCVI,WCVI,0.8582,12,
256,B03,2007,JUL,2,56.203,-135.159,56.178,-135.221,2.56,0.52,HS200742-B03-124-002,"Monday, July 02, 2007",CHINOOK,394,729,,,,27-0319,LYON'S_FERRY_F,57,SNAKE-F,COLUMBIA-SNAKE,0.6367,12,
256,B03,2007,JUL,2,56.203,-135.159,56.178,-135.221,2.56,0.52,HS200742-B03-124-003,"Monday, July 02, 2007",CHINOOK,426,1049,1.1,,CWT HEAD,,,,,,,,
256,B03,2007,JUL,2,56.203,-135.159,56.178,-135.221,2.56,0.52,HS200742-B03-124-004,"Monday, July 02, 2007",CHINOOK,848,8480,,,,,,,,,,,
262,B05,2007,JUL,2,56.119,-135.363,56.096,-135.418,2.3,0.5,HS200742-B05-124-001,"Monday, July 02, 2007",CHINOOK,354,553,,,,27-0322,LITTLE,5,SOTH,FRASER,0.5603,12,
265,B06,2007,JUL,2,56.061,-135.475,56.033,-135.539,2.73,0.52,HS200742-B06-124-002,"Monday, July 02, 2007",CHINOOK,396,671,,,,27-0324,HANFORD_REACH,55,UPPER COLUMBIA-SU/F,COLUMBIA-SNAKE,0.9823,12,
265,B06,2007,JUL,2,56.061,-135.475,56.033,-135.539,2.73,0.52,HS200742-B06-124-003,"Monday, July 02, 2007",CHINOOK,333,438,,,,27-0325,LYON'S_FERRY_F,57,SNAKE-F,COLUMBIA-SNAKE,0.8883,12,
265,B06,2007,JUL,2,56.061,-135.475,56.033,-135.539,2.73,0.52,HS200742-B06-124-004,"Monday, July 02, 2007",CHINOOK,365,589,,,,27-0326,LITTLE,5,SOTH,FRASER,0.8793,12,
268,B07,2007,JUL,2,56.017,-135.602,55.994,-135.675,2.81,0.53,HS200742-B07-124-001,"Monday, July 02, 2007",CHINOOK,440,1122,,,,27-0327,PUNTLEDGE_F,7,ECVI,ECVI,0.6129,12,
268,B07,2007,JUL,2,56.017,-135.602,55.994,-135.675,2.81,0.53,HS200742-B07-124-002,"Monday, July 02, 2007",CHINOOK,605,3296,,,,,,,,,,,
271,B08,2007,JUL,2,55.974,-135.664,55.947,-135.614,2.33,0.5,HS200742-B08-124-001,"Monday, July 02, 2007",CHINOOK,656,3736,,,,,,,,,,,
232,DE01,2007,JUL,1,54.247,-131.679,54.224,-131.745,2.7,0.5,HS200742-DE01-124-001,"Sunday, July 01, 2007",CHINOOK,308,387,,,,27-0314,MARBLE@NVI,8,WCVI,WCVI,1,12,
235,DE02,2007,JUL,1,54.145,-131.999,54.147,-132.069,2.46,0.5,HS200742-DE02-124-001,"Sunday, July 01, 2007",CHINOOK,735,6160,,,,,,,,,,,
238,DE03,2007,JUL,1,54.139,-132.214,54.138,-132.283,2.43,0.5,HS200742-DE03-124-001,"Sunday, July 01, 2007",CHINOOK,850,8600,,,,,,,,,,,
238,DE03,2007,JUL,1,54.139,-132.214,54.138,-132.283,2.43,0.5,HS200742-DE03-124-002,"Sunday, July 01, 2007",CHINOOK,710,5420,,,,,,,,,,,
69,EP01,2007,JUN,23,49.343,-126.55,49.322,-126.604,2.46,0.5,HS200742-EP01-124-012,"Saturday, June 23, 2007",CHINOOK,365,589,,AD,,,,,,,,,
69,EP01,2007,JUN,23,49.343,-126.55,49.322,-126.604,2.46,0.5,HS200742-EP01-124-013,"Saturday, June 23, 2007",CHINOOK,330,438,,,,,,,,,,,
69,EP01,2007,JUN,23,49.343,-126.55,49.322,-126.604,2.46,0.5,HS200742-EP01-124-014,"Saturday, June 23, 2007",CHINOOK,326,407,,AD,,,,,,,,,
69,EP01,2007,JUN,23,49.343,-126.55,49.322,-126.604,2.46,0.5,HS200742-EP01-124-015,"Saturday, June 23, 2007",CHINOOK,373,641,,,,,,,,,,,
69,EP01,2007,JUN,23,49.343,-126.55,49.322,-126.604,2.46,0.5,HS200742-EP01-124-016,"Saturday, June 23, 2007",CHINOOK,320,443,,,,,,,,,,,
69,EP01,2007,JUN,23,49.343,-126.55,49.322,-126.604,2.46,0.5,HS200742-EP01-124-017,"Saturday, June 23, 2007",CHINOOK,630,3130,,AD,,,,,,,,,
69,EP01,2007,JUN,23,49.343,-126.55,49.322,-126.604,2.46,0.5,HS200742-EP01-124-018,"Saturday, June 23, 2007",CHINOOK,857,9400,,,,,,,,,,,
69,EP01,2007,JUN,23,49.343,-126.55,49.322,-126.604,2.46,0.5,HS200742-EP01-124-019,"Saturday, June 23, 2007",CHINOOK,973,11490,,,,,,,,,,,
72,EP02,2007,JUN,23,49.307,-126.62,49.283,-126.674,2.56,0.5,HS200742-EP02-124-007,"Saturday, June 23, 2007",CHINOOK,580,2479,,AD,,,,,,,,,
72,EP02,2007,JUN,23,49.307,-126.62,49.283,-126.674,2.56,0.5,HS200742-EP02-124-008,"Saturday, June 23, 2007",CHINOOK,361,611,,AD,,,,,,,,,
72,EP02,2007,JUN,23,49.307,-126.62,49.283,-126.674,2.56,0.5,HS200742-EP02-124-009,"Saturday, June 23, 2007",CHINOOK,305,374,,,,,,,,,,,
72,EP02,2007,JUN,23,49.307,-126.62,49.283,-126.674,2.56,0.5,HS200742-EP02-124-010,"Saturday, June 23, 2007",CHINOOK,798,7600,,,,,,,,,,,
72,EP02,2007,JUN,23,49.307,-126.62,49.283,-126.674,2.56,0.5,HS200742-EP02-124-011,"Saturday, June 23, 2007",CHINOOK,807,8050,,AD,,,,,,,,,
75,EP03,2007,JUN,23,49.279,-126.688,49.252,-126.734,2.42,0.5,HS200742-EP03-124-002,"Saturday, June 23, 2007",CHINOOK,435,1012,,AD,,,,,,,,,
75,EP03,2007,JUN,23,49.279,-126.688,49.252,-126.734,2.42,0.5,HS200742-EP03-124-003,"Saturday, June 23, 2007",CHINOOK,372,630,,AD,,,,,,,,,
75,EP03,2007,JUN,23,49.279,-126.688,49.252,-126.734,2.42,0.5,HS200742-EP03-124-004,"Saturday, June 23, 2007",CHINOOK,347,547,,,,,,,,,,,
75,EP03,2007,JUN,23,49.279,-126.688,49.252,-126.734,2.42,0.5,HS200742-EP03-124-006,"Saturday, June 23, 2007",CHINOOK,368,651,,,,,,,,,,,
75,EP03,2007,JUN,23,49.279,-126.688,49.252,-126.734,2.42,0.5,HS200742-EP03-124-007,"Saturday, June 23, 2007",CHINOOK,431,1029,,,,,,,,,,,
75,EP03,2007,JUN,23,49.279,-126.688,49.252,-126.734,2.42,0.5,HS200742-EP03-124-008,"Saturday, June 23, 2007",CHINOOK,356,565,,,,,,,,,,,
75,EP03,2007,JUN,23,49.279,-126.688,49.252,-126.734,2.42,0.5,HS200742-EP03-124-009,"Saturday, June 23, 2007",CHINOOK,377,730,,,,,,,,,,,
